step,loss
75600,0.128931
75700,0.105422
75800,0.103498
75900,0.108743
76000,0.109623
76100,0.105367
76200,0.108541
76300,0.117218
76400,0.126480
76500,0.102747
76600,0.113760
76700,0.116583
76800,0.126217
76900,0.116992
77000,0.116325
77100,0.109603
77200,0.109767
77300,0.132511
77400,0.096405
77500,0.113929
77600,0.117749
77700,0.115802
77800,0.121688
77900,0.123908
78000,0.115024
78100,0.115778
78200,0.118427
78300,0.101297
78400,0.109310
78500,0.102786
78600,0.111036
78700,0.106656
78800,0.126206
78900,0.119106
79000,0.116587
79100,0.102939
79200,0.116454
79300,0.109010
79400,0.110341
79500,0.121743
79600,0.097365
79700,0.116730
79800,0.108726
79900,0.115483
80000,0.106975
80100,0.102659
80200,0.119882
80300,0.109429
80400,0.105398
80500,0.116271
80600,0.114829
80700,0.116058
80800,0.112750
80900,0.090847
81000,0.099764
81100,0.131464
81200,0.116651
81300,0.128863
81400,0.116651
81500,0.116938
81600,0.100767
81700,0.116320
81800,0.117141
81900,0.105425
82000,0.122306
82100,0.108385
82200,0.107586
82300,0.103778
82400,0.113337
82500,0.116561
82600,0.125937
82700,0.116090
82800,0.122451
82900,0.106712
83000,0.116863
83100,0.105586
83200,0.105962
83300,0.111075
83400,0.110594
83500,0.104714
83600,0.114005
83700,0.112744
83800,0.116618
83900,0.117898
84000,0.127348
84100,0.119475
84200,0.109409
84300,0.112085
84400,0.116291
84500,0.102788
84600,0.107323
84700,0.122740
84800,0.105686
84900,0.133791
85000,0.116118
85100,0.111955
85200,0.125296
85300,0.106349
85400,0.116046
85500,0.123978
85600,0.103379
85700,0.116892
85800,0.112166
85900,0.117751
86000,0.115787
86100,0.101435
86200,0.135199
86300,0.113414
86400,0.106357
86500,0.118740
86600,0.108726
86700,0.104371
86800,0.106041
86900,0.124008
87000,0.127384
87100,0.116325
87200,0.098656
87300,0.103384
87400,0.126970
87500,0.109252
87600,0.117613
87700,0.103426
87800,0.114996
87900,0.096548
88000,0.112216
88100,0.113465
88200,0.130541
88300,0.111385
88400,0.116880
88500,0.103784
88600,0.103866
88700,0.100087
88800,0.110913
88900,0.108080
89000,0.123619
89100,0.108588
89200,0.119207
89300,0.113875
89400,0.125419
89500,0.120036
89600,0.109010
89700,0.129789
89800,0.097637
89900,0.100852
90000,0.110843
90100,0.104169
90200,0.115063
90300,0.107647
90400,0.114479
90500,0.119482
90600,0.115353
90700,0.103798
90800,0.120891
90900,0.106189
91000,0.117476
91100,0.113620
91200,0.103363
91300,0.107680
91400,0.116999
91500,0.117286
91600,0.114242
91700,0.109648
91800,0.121290
91900,0.118564
92000,0.115377
92100,0.119092
92200,0.118273
92300,0.129607
92400,0.105154
92500,0.124654
92600,0.124088
92700,0.108760
92800,0.107607
92900,0.121288
93000,0.103733
93100,0.108278
93200,0.099640
93300,0.104493
93400,0.095964
93500,0.113645
93600,0.107057
93700,0.103706
93800,0.106798
93900,0.110110
94000,0.104038
94100,0.101097
94200,0.117993
94300,0.106116
94400,0.119251
94500,0.111948
94600,0.115929
94700,0.117261
94800,0.106824
94900,0.120822
95000,0.130460
95100,0.102776
95200,0.102162
95300,0.113565
95400,0.104038
95500,0.108905
95600,0.097162
95700,0.107060
95800,0.116461
95900,0.118256
96000,0.111824
96100,0.111140
96200,0.104914
96300,0.115912
96400,0.112879
96500,0.121410
96600,0.110492
96700,0.115370
96800,0.108483
96900,0.113112
97000,0.109641
97100,0.124704
97200,0.108328
97300,0.112884
97400,0.121766
97500,0.126422
97600,0.100865
97700,0.099157
97800,0.111150
97900,0.104263
98000,0.117951
98100,0.115640
98200,0.125133
98300,0.111924
98400,0.123238
98500,0.113053
98600,0.105535
98700,0.134661
98800,0.101115
98900,0.118477
99000,0.098940
99100,0.113599
99200,0.110709
99300,0.118448
99400,0.134944
99500,0.113266
99600,0.115673
99700,0.111445
99800,0.098665
99900,0.112516
100000,0.102037
