step,loss
69900,0.105501
70000,0.106844
70100,0.120343
70200,0.095842
70300,0.102911
70400,0.122396
70500,0.110583
70600,0.107424
70700,0.113077
70800,0.103974
70900,0.111887
71000,0.114063
71100,0.089229
71200,0.106034
71300,0.105851
71400,0.116646
71500,0.115420
71600,0.103287
71700,0.116884
71800,0.106619
71900,0.123558
72000,0.111821
72100,0.120067
72200,0.111186
72300,0.115191
72400,0.083843
72500,0.111405
72600,0.104468
72700,0.121387
72800,0.128691
72900,0.099869
73000,0.095342
73100,0.102677
73200,0.107962
73300,0.104689
73400,0.107626
73500,0.092711
73600,0.117956
73700,0.127863
73800,0.114922
73900,0.108185
74000,0.091704
74100,0.089165
74200,0.116826
74300,0.113460
74400,0.111826
74500,0.124904
74600,0.110875
74700,0.116645
74800,0.121758
74900,0.103733
75000,0.121344
75100,0.114958
75200,0.120488
75300,0.111328
75400,0.098602
75500,0.093991
75600,0.126326
75700,0.102418
75800,0.100016
75900,0.106280
76000,0.107180
76100,0.100294
76200,0.104773
76300,0.114066
76400,0.120999
76500,0.099027
76600,0.110417
76700,0.113269
76800,0.122468
76900,0.115419
77000,0.114664
77100,0.105218
77200,0.109357
77300,0.130963
77400,0.092018
77500,0.112614
77600,0.115418
77700,0.110779
77800,0.118435
77900,0.120625
78000,0.110970
78100,0.112652
78200,0.116636
78300,0.098056
78400,0.105644
78500,0.099361
78600,0.107593
78700,0.102828
78800,0.122370
78900,0.114239
79000,0.115130
79100,0.099995
79200,0.112832
79300,0.106710
79400,0.107346
79500,0.120493
79600,0.095364
79700,0.116390
79800,0.107277
79900,0.112986
80000,0.105369
80100,0.098983
80200,0.117577
80300,0.107751
80400,0.103080
80500,0.113835
80600,0.113062
80700,0.113813
80800,0.110443
80900,0.088051
81000,0.094394
81100,0.127588
81200,0.113260
81300,0.124266
81400,0.113162
81500,0.115612
81600,0.096811
81700,0.114777
81800,0.114561
81900,0.102570
82000,0.121788
82100,0.106524
82200,0.104439
82300,0.100488
82400,0.110649
82500,0.115535
82600,0.122536
82700,0.113021
82800,0.119900
82900,0.103848
83000,0.113655
83100,0.104532
83200,0.103461
83300,0.107481
83400,0.106713
83500,0.102779
83600,0.111553
83700,0.109115
83800,0.113554
83900,0.113911
84000,0.125590
84100,0.117939
84200,0.107772
84300,0.112406
84400,0.113542
84500,0.100110
84600,0.104273
84700,0.121260
84800,0.103612
84900,0.131421
85000,0.112504
85100,0.108808
85200,0.123514
85300,0.104215
85400,0.110816
85500,0.120858
85600,0.098622
85700,0.112854
85800,0.109145
85900,0.113505
86000,0.111945
86100,0.100093
86200,0.131797
86300,0.111641
86400,0.105032
86500,0.116530
86600,0.104940
86700,0.102037
86800,0.103667
86900,0.120088
87000,0.125092
87100,0.112723
87200,0.097502
87300,0.099612
87400,0.122721
87500,0.108404
87600,0.116472
87700,0.100755
87800,0.113586
87900,0.092424
88000,0.110202
88100,0.110896
88200,0.128158
88300,0.108184
88400,0.113457
88500,0.102307
88600,0.101624
88700,0.096645
88800,0.110194
88900,0.102985
89000,0.122297
89100,0.105499
89200,0.115147
89300,0.110291
89400,0.124070
89500,0.116802
89600,0.106830
89700,0.128600
89800,0.094773
89900,0.099631
90000,0.108952
90100,0.102481
90200,0.110248
90300,0.105608
90400,0.112261
90500,0.116727
90600,0.113278
90700,0.100830
90800,0.118252
90900,0.104557
91000,0.113845
91100,0.109982
91200,0.101531
91300,0.104169
91400,0.112899
91500,0.115240
91600,0.113194
91700,0.106204
91800,0.117065
91900,0.115975
92000,0.111876
92100,0.117409
92200,0.115163
92300,0.125690
92400,0.103037
92500,0.122413
92600,0.121709
92700,0.105533
92800,0.102953
92900,0.117443
93000,0.101077
93100,0.106935
93200,0.097329
93300,0.101709
93400,0.094038
93500,0.111087
93600,0.104569
93700,0.102646
93800,0.104208
93900,0.108541
94000,0.101989
94100,0.096119
94200,0.114726
94300,0.103874
94400,0.117302
94500,0.109688
94600,0.112865
94700,0.114598
94800,0.106666
94900,0.119264
95000,0.126633
95100,0.100419
95200,0.100557
95300,0.110271
95400,0.104237
95500,0.106214
95600,0.093395
95700,0.103661
95800,0.113650
95900,0.118370
96000,0.109233
96100,0.107578
96200,0.104031
96300,0.112914
96400,0.109466
96500,0.119533
96600,0.107690
96700,0.113704
96800,0.108628
96900,0.111681
97000,0.105468
97100,0.121876
97200,0.105382
97300,0.112118
97400,0.117558
97500,0.123354
97600,0.098272
97700,0.099457
97800,0.107902
97900,0.101833
98000,0.115120
98100,0.112434
98200,0.120285
98300,0.113328
98400,0.121981
98500,0.110484
98600,0.099759
98700,0.133397
98800,0.098643
98900,0.116491
99000,0.097092
99100,0.110357
99200,0.107923
99300,0.116656
99400,0.132473
99500,0.110951
99600,0.112914
99700,0.109939
99800,0.096837
99900,0.108133
100000,0.100820
