step,loss
26600,0.186461
26700,0.184363
26800,0.184437
26900,0.210821
27000,0.189507
27100,0.183056
27200,0.189480
27300,0.174397
27400,0.190282
27500,0.188418
27600,0.198519
27700,0.201931
27800,0.181749
27900,0.196774
28000,0.195942
28100,0.174806
28200,0.203195
28300,0.191530
28400,0.176641
28500,0.201048
28600,0.167400
28700,0.202802
28800,0.199553
28900,0.197963
29000,0.193508
29100,0.194416
29200,0.183405
29300,0.178158
29400,0.183157
29500,0.186515
29600,0.197068
29700,0.185657
29800,0.205306
29900,0.190107
30000,0.195435
30100,0.198508
30200,0.192060
30300,0.197994
30400,0.180929
30500,0.179798
30600,0.203771
30700,0.189406
30800,0.191004
30900,0.192732
31000,0.185694
31100,0.160162
31200,0.188291
31300,0.184031
31400,0.190127
31500,0.179189
31600,0.203992
31700,0.200583
31800,0.181143
31900,0.197487
32000,0.175760
32100,0.177202
32200,0.189317
32300,0.185953
32400,0.181770
32500,0.202566
32600,0.187180
32700,0.191591
32800,0.195773
32900,0.174525
33000,0.204211
33100,0.181047
33200,0.196255
33300,0.192579
33400,0.187774
33500,0.200735
33600,0.195423
33700,0.192843
33800,0.190323
33900,0.191622
34000,0.179400
34100,0.189740
34200,0.159426
34300,0.181087
34400,0.185926
34500,0.193816
34600,0.198459
34700,0.183311
34800,0.176039
34900,0.199219
35000,0.178869
35100,0.192079
35200,0.172895
35300,0.184021
35400,0.181641
35500,0.178213
35600,0.190073
35700,0.176975
35800,0.188717
35900,0.187429
36000,0.179987
36100,0.201484
36200,0.176588
36300,0.182390
36400,0.187484
36500,0.192597
36600,0.176363
36700,0.200967
36800,0.194093
36900,0.183912
37000,0.184788
37100,0.189954
37200,0.191403
37300,0.177475
37400,0.185763
37500,0.185638
37600,0.198448
37700,0.178812
37800,0.187695
37900,0.179947
38000,0.189906
38100,0.211580
38200,0.183126
38300,0.173866
38400,0.198658
38500,0.185306
38600,0.179497
38700,0.185701
38800,0.170841
38900,0.180343
39000,0.180497
39100,0.182782
39200,0.196929
39300,0.199965
39400,0.167855
39500,0.192615
39600,0.189915
39700,0.178814
39800,0.192698
39900,0.194536
40000,0.184536
40100,0.198070
40200,0.194639
40300,0.181488
40400,0.192175
40500,0.178479
40600,0.185209
40700,0.183795
40800,0.210214
40900,0.183275
41000,0.181382
41100,0.190828
41200,0.177805
41300,0.184866
41400,0.182605
41500,0.171566
41600,0.176642
41700,0.172341
41800,0.174390
41900,0.185719
42000,0.179972
42100,0.185205
42200,0.173143
42300,0.190702
42400,0.179131
42500,0.179694
42600,0.183305
42700,0.180588
42800,0.180533
42900,0.176646
43000,0.180167
43100,0.193902
43200,0.179927
43300,0.192854
43400,0.179258
43500,0.196503
43600,0.184484
43700,0.221150
43800,0.189189
43900,0.172722
44000,0.210674
44100,0.175177
44200,0.193647
44300,0.207048
44400,0.172236
44500,0.194322
44600,0.174287
44700,0.192445
44800,0.188838
44900,0.185282
45000,0.180296
45100,0.186939
45200,0.177701
45300,0.195484
45400,0.202722
45500,0.176805
45600,0.166541
45700,0.179587
45800,0.164806
45900,0.182194
46000,0.176385
46100,0.178796
46200,0.182404
46300,0.186753
46400,0.180395
46500,0.194047
46600,0.182958
46700,0.178661
46800,0.189582
46900,0.183278
47000,0.175330
47100,0.170044
47200,0.168357
47300,0.172075
47400,0.202924
47500,0.175922
47600,0.178511
47700,0.203270
47800,0.156688
47900,0.194699
48000,0.158527
48100,0.194448
48200,0.182497
48300,0.173070
48400,0.173493
48500,0.168870
48600,0.175906
48700,0.172187
48800,0.174114
48900,0.179679
49000,0.166114
49100,0.186731
49200,0.175114
49300,0.177991
49400,0.172958
49500,0.202454
49600,0.179516
49700,0.187085
49800,0.185782
49900,0.198542
50000,0.185572
50100,0.187952
50200,0.167047
50300,0.189920
50400,0.186554
50500,0.173052
50600,0.175290
50700,0.162561
50800,0.201108
50900,0.159325
51000,0.189449
51100,0.160078
51200,0.180068
51300,0.188259
51400,0.176661
51500,0.179282
51600,0.197542
51700,0.186142
51800,0.185909
51900,0.176105
52000,0.186378
52100,0.163150
52200,0.188899
52300,0.175809
52400,0.178697
52500,0.200066
52600,0.175808
52700,0.202882
52800,0.170527
52900,0.183563
53000,0.194517
53100,0.167744
53200,0.171095
53300,0.173105
53400,0.180492
53500,0.169700
53600,0.186364
53700,0.170532
53800,0.185087
53900,0.186829
54000,0.177628
54100,0.176790
54200,0.189845
54300,0.178027
54400,0.158856
54500,0.175166
54600,0.175614
54700,0.185888
54800,0.185578
54900,0.175222
55000,0.185555
55100,0.178681
55200,0.177878
55300,0.182124
55400,0.181476
55500,0.180469
55600,0.190777
55700,0.189948
55800,0.177749
55900,0.181475
56000,0.169512
56100,0.183995
56200,0.195451
56300,0.173146
56400,0.183202
56500,0.171140
56600,0.176308
56700,0.173674
56800,0.161943
56900,0.176015
57000,0.179907
57100,0.184109
57200,0.176928
57300,0.180356
57400,0.176694
57500,0.163161
57600,0.177811
57700,0.172780
57800,0.186945
57900,0.182922
58000,0.178035
58100,0.175315
58200,0.172756
58300,0.176486
58400,0.193309
58500,0.185885
58600,0.186746
58700,0.180540
58800,0.180744
58900,0.185639
59000,0.180867
59100,0.194048
59200,0.186090
59300,0.178033
59400,0.166880
59500,0.181712
59600,0.195767
59700,0.159393
59800,0.167134
59900,0.175312
60000,0.184241
60100,0.187906
60200,0.197412
60300,0.166266
60400,0.178953
60500,0.167998
60600,0.156608
60700,0.173856
60800,0.185262
60900,0.157380
61000,0.178164
61100,0.160754
61200,0.171598
61300,0.186224
61400,0.185225
61500,0.159691
61600,0.193506
61700,0.176331
61800,0.188239
61900,0.173158
62000,0.162659
62100,0.178097
62200,0.175235
62300,0.176177
62400,0.165451
62500,0.171519
62600,0.175312
62700,0.184894
62800,0.171403
62900,0.190182
63000,0.175983
63100,0.183958
63200,0.179796
63300,0.163723
63400,0.183776
63500,0.167787
63600,0.179687
63700,0.176772
63800,0.181367
63900,0.171846
64000,0.175296
64100,0.176047
64200,0.196362
64300,0.188436
64400,0.201785
64500,0.172483
64600,0.183186
64700,0.174896
64800,0.193115
64900,0.176423
65000,0.175504
65100,0.178198
65200,0.160405
65300,0.177772
65400,0.183437
65500,0.189960
65600,0.177708
65700,0.171351
65800,0.168514
65900,0.209570
66000,0.175948
66100,0.170299
66200,0.177412
66300,0.174763
66400,0.175309
66500,0.170624
66600,0.171687
66700,0.174303
66800,0.176905
66900,0.178539
67000,0.187706
67100,0.185108
67200,0.163407
67300,0.172555
67400,0.167230
67500,0.173415
67600,0.166103
67700,0.166859
67800,0.170775
67900,0.181730
68000,0.198426
68100,0.181470
68200,0.179426
68300,0.176551
68400,0.179155
68500,0.181825
68600,0.160489
68700,0.167364
68800,0.183828
68900,0.173731
69000,0.191187
69100,0.184954
69200,0.176247
69300,0.158270
69400,0.184470
69500,0.193291
69600,0.174564
69700,0.180595
69800,0.182876
69900,0.165967
70000,0.171316
70100,0.185284
70200,0.160092
70300,0.170960
70400,0.191042
70500,0.179651
70600,0.182896
70700,0.171655
70800,0.178912
70900,0.181685
71000,0.174088
71100,0.153334
71200,0.171304
71300,0.177849
71400,0.185615
71500,0.180006
71600,0.164248
71700,0.182594
71800,0.162295
71900,0.181629
72000,0.173814
72100,0.179885
72200,0.184545
72300,0.177099
72400,0.146031
72500,0.172099
72600,0.160292
72700,0.195597
72800,0.188438
72900,0.157812
73000,0.165584
73100,0.175154
73200,0.174906
73300,0.162612
73400,0.172127
73500,0.164117
73600,0.183042
73700,0.191894
73800,0.178566
73900,0.183092
74000,0.158963
74100,0.151613
74200,0.176386
74300,0.179554
74400,0.171510
74500,0.197501
74600,0.180855
74700,0.182351
74800,0.182092
74900,0.168914
75000,0.183470
75100,0.194027
75200,0.187236
75300,0.167656
75400,0.165454
75500,0.152479
75600,0.185365
75700,0.177548
75800,0.165047
75900,0.180356
76000,0.171376
76100,0.162921
76200,0.164303
76300,0.174192
76400,0.190760
76500,0.171421
76600,0.177770
76700,0.182970
76800,0.191812
76900,0.186896
77000,0.174738
77100,0.176756
77200,0.172800
77300,0.192375
77400,0.158359
77500,0.188514
77600,0.179010
77700,0.179292
77800,0.173455
77900,0.185541
78000,0.174007
78100,0.187989
78200,0.181826
78300,0.163402
78400,0.180317
78500,0.169261
78600,0.170308
78700,0.173441
78800,0.189997
78900,0.182590
79000,0.182604
79100,0.167944
79200,0.173479
79300,0.168772
79400,0.178835
79500,0.181695
79600,0.168302
79700,0.191947
79800,0.169627
79900,0.175068
80000,0.162965
80100,0.167112
80200,0.181474
80300,0.173923
80400,0.170310
80500,0.185659
80600,0.175357
80700,0.189633
80800,0.166566
80900,0.160063
81000,0.161914
81100,0.196346
81200,0.183856
81300,0.176550
81400,0.174963
81500,0.169545
81600,0.160899
81700,0.173403
81800,0.192055
81900,0.169899
82000,0.187549
82100,0.167463
82200,0.165831
82300,0.165177
82400,0.169201
82500,0.190170
82600,0.195511
82700,0.189415
82800,0.185846
82900,0.161293
83000,0.175230
83100,0.184770
83200,0.163363
83300,0.166784
83400,0.180372
83500,0.170346
83600,0.185244
83700,0.169029
83800,0.182075
83900,0.178202
84000,0.191428
84100,0.191947
84200,0.176316
84300,0.187232
84400,0.178780
84500,0.163317
84600,0.179689
84700,0.184069
84800,0.177867
84900,0.193235
85000,0.184338
85100,0.172330
85200,0.188224
85300,0.177910
85400,0.174821
85500,0.184417
85600,0.161537
85700,0.172968
85800,0.173393
85900,0.180496
86000,0.174446
86100,0.167979
86200,0.194970
86300,0.172618
86400,0.187840
86500,0.180612
86600,0.167982
86700,0.175095
86800,0.176239
86900,0.179815
87000,0.178425
87100,0.168670
87200,0.165791
87300,0.161892
87400,0.190763
87500,0.176961
87600,0.182593
87700,0.162559
87800,0.180221
87900,0.162846
88000,0.174948
88100,0.173193
88200,0.193306
88300,0.169969
88400,0.171925
88500,0.171253
88600,0.169389
88700,0.153748
88800,0.178553
88900,0.158494
89000,0.184182
89100,0.173395
89200,0.177603
89300,0.181364
89400,0.184239
89500,0.186488
89600,0.175692
89700,0.196042
89800,0.152170
89900,0.177204
90000,0.179816
90100,0.162999
90200,0.183831
90300,0.175571
90400,0.178287
90500,0.181101
90600,0.172902
90700,0.169176
90800,0.181132
90900,0.167342
91000,0.175654
91100,0.180026
91200,0.159590
91300,0.164072
91400,0.183530
91500,0.185339
91600,0.184824
91700,0.170065
91800,0.189321
91900,0.189685
92000,0.183548
92100,0.184648
92200,0.173560
92300,0.194859
92400,0.154683
92500,0.193655
92600,0.185985
92700,0.169029
92800,0.168466
92900,0.180594
93000,0.161106
93100,0.174433
93200,0.162888
93300,0.166044
93400,0.159216
93500,0.178475
93600,0.171744
93700,0.170527
93800,0.174167
93900,0.171212
94000,0.164336
94100,0.157783
94200,0.190022
94300,0.169038
94400,0.180234
94500,0.181314
94600,0.167713
94700,0.182653
94800,0.172620
94900,0.184813
95000,0.187477
95100,0.165105
95200,0.168565
95300,0.174679
95400,0.170197
95500,0.165860
95600,0.151746
95700,0.176225
95800,0.178534
95900,0.184041
96000,0.171638
96100,0.162378
96200,0.175187
96300,0.173163
96400,0.171346
96500,0.192190
96600,0.161780
96700,0.173330
96800,0.184536
96900,0.177414
97000,0.169973
97100,0.183211
97200,0.166789
97300,0.178668
97400,0.189262
97500,0.192710
97600,0.164067
97700,0.175446
97800,0.177387
97900,0.176320
98000,0.171711
98100,0.178245
98200,0.181858
98300,0.175244
98400,0.186337
98500,0.190764
98600,0.172836
98700,0.188275
98800,0.160591
98900,0.180031
99000,0.165545
99100,0.178431
99200,0.175047
99300,0.178447
99400,0.191755
99500,0.173364
99600,0.174354
99700,0.177766
99800,0.172785
99900,0.172754
100000,0.163203
