step,loss
16400,0.278989
16500,0.263721
16600,0.272932
16700,0.263552
16800,0.278435
16900,0.278939
17000,0.255527
17100,0.274365
17200,0.276174
17300,0.264602
17400,0.267888
17500,0.265750
17600,0.268489
17700,0.268704
17800,0.267271
17900,0.270238
18000,0.274613
18100,0.271704
18200,0.255006
18300,0.281709
18400,0.255758
18500,0.276597
18600,0.294673
18700,0.271786
18800,0.266535
18900,0.261464
19000,0.267301
19100,0.263723
19200,0.280381
19300,0.276694
19400,0.264484
19500,0.273300
19600,0.282204
19700,0.254345
19800,0.264735
19900,0.271020
20000,0.271333
20100,0.275467
20200,0.276287
20300,0.271715
20400,0.267404
20500,0.264799
20600,0.252655
20700,0.262214
20800,0.267663
20900,0.268120
21000,0.273467
21100,0.258311
21200,0.263025
21300,0.261847
21400,0.267313
21500,0.257839
21600,0.274250
21700,0.268974
21800,0.272193
21900,0.271250
22000,0.277516
22100,0.275479
22200,0.275760
22300,0.268337
22400,0.266450
22500,0.263509
22600,0.268951
22700,0.274551
22800,0.276764
22900,0.271210
23000,0.275778
23100,0.251908
23200,0.276321
23300,0.261673
23400,0.264788
23500,0.275466
23600,0.260244
23700,0.264956
23800,0.271452
23900,0.271879
24000,0.277579
24100,0.277412
24200,0.271271
24300,0.286530
24400,0.282922
24500,0.273116
24600,0.276724
24700,0.271350
24800,0.272892
24900,0.276798
25000,0.272941
25100,0.261689
25200,0.260069
25300,0.283404
25400,0.267850
25500,0.256364
25600,0.272740
25700,0.270441
25800,0.259548
25900,0.279228
26000,0.267553
26100,0.267270
26200,0.261036
26300,0.267508
26400,0.282708
26500,0.279197
26600,0.263672
26700,0.271221
26800,0.270698
26900,0.281338
27000,0.268974
27100,0.269616
27200,0.275398
27300,0.253228
27400,0.255365
27500,0.262383
27600,0.270483
27700,0.271870
27800,0.264481
27900,0.282438
28000,0.262827
28100,0.260592
28200,0.277804
28300,0.276008
28400,0.265912
28500,0.267500
28600,0.271370
28700,0.283722
28800,0.276666
28900,0.281232
29000,0.271021
29100,0.279501
29200,0.273606
29300,0.263158
29400,0.272452
29500,0.252513
29600,0.275667
29700,0.275412
29800,0.275859
29900,0.259000
30000,0.269445
30100,0.274752
30200,0.265860
30300,0.268510
30400,0.270995
30500,0.265977
30600,0.271256
30700,0.273298
30800,0.261657
30900,0.262667
31000,0.266071
31100,0.273448
31200,0.261060
31300,0.271113
31400,0.268728
31500,0.267850
31600,0.281071
31700,0.279853
31800,0.267783
31900,0.278720
32000,0.266850
32100,0.267655
32200,0.279447
32300,0.259351
32400,0.264208
32500,0.287052
32600,0.274009
32700,0.260743
32800,0.278108
32900,0.270792
33000,0.282186
33100,0.263466
33200,0.282129
33300,0.272899
33400,0.271935
33500,0.272946
33600,0.282735
33700,0.266359
33800,0.262268
33900,0.265304
34000,0.258885
34100,0.259442
34200,0.261572
34300,0.265595
34400,0.268885
34500,0.263848
34600,0.276463
34700,0.270387
34800,0.262881
34900,0.282137
35000,0.270151
35100,0.274201
35200,0.270329
35300,0.265176
35400,0.258213
35500,0.268406
35600,0.278318
35700,0.254005
35800,0.270406
35900,0.269910
36000,0.252505
36100,0.279722
36200,0.271470
36300,0.259089
36400,0.265372
36500,0.283782
36600,0.267824
36700,0.285033
36800,0.275399
36900,0.276768
37000,0.279506
37100,0.276337
37200,0.272079
37300,0.274934
37400,0.274293
37500,0.260446
37600,0.263069
37700,0.270455
37800,0.262032
37900,0.259458
38000,0.264677
38100,0.283094
38200,0.265856
38300,0.272747
38400,0.263090
38500,0.275539
38600,0.269111
38700,0.279792
38800,0.258372
38900,0.271196
39000,0.258947
39100,0.259363
39200,0.285992
39300,0.274141
39400,0.267012
39500,0.276414
39600,0.262207
39700,0.262156
39800,0.280623
39900,0.267799
40000,0.272542
40100,0.258881
40200,0.266055
40300,0.270205
40400,0.283696
40500,0.269510
40600,0.272572
40700,0.258462
40800,0.287755
40900,0.276609
41000,0.271041
41100,0.271758
41200,0.261820
41300,0.281069
41400,0.278167
41500,0.274761
41600,0.268979
41700,0.264629
41800,0.272025
41900,0.263840
42000,0.275520
42100,0.274768
42200,0.271153
42300,0.266380
42400,0.253769
42500,0.269843
42600,0.266454
42700,0.270578
42800,0.255612
42900,0.266643
43000,0.274302
43100,0.266676
43200,0.263261
43300,0.263559
43400,0.275302
43500,0.263971
43600,0.291371
43700,0.283008
43800,0.274042
43900,0.277092
44000,0.282511
44100,0.266676
44200,0.279057
44300,0.286199
44400,0.271494
44500,0.277244
44600,0.267679
44700,0.263185
44800,0.276685
44900,0.268158
45000,0.269091
45100,0.265601
45200,0.267054
45300,0.273832
45400,0.282327
45500,0.273758
45600,0.262347
45700,0.272318
45800,0.249737
45900,0.265587
46000,0.270283
46100,0.271839
46200,0.265674
46300,0.272720
46400,0.259930
46500,0.274791
46600,0.274398
46700,0.259188
46800,0.281605
46900,0.251967
47000,0.268506
47100,0.265757
47200,0.262732
47300,0.265145
47400,0.286304
47500,0.268114
47600,0.271257
47700,0.279403
47800,0.253812
47900,0.277929
48000,0.265275
48100,0.276080
48200,0.264084
48300,0.262751
48400,0.267525
48500,0.267983
48600,0.261739
48700,0.258719
48800,0.268673
48900,0.267158
49000,0.246111
49100,0.266393
49200,0.261360
49300,0.274537
49400,0.279109
49500,0.278880
49600,0.255195
49700,0.273533
49800,0.272217
49900,0.274365
50000,0.265601
50100,0.263903
50200,0.269268
50300,0.272418
50400,0.277335
50500,0.265104
50600,0.263305
50700,0.259231
50800,0.282632
50900,0.255288
51000,0.260945
51100,0.256169
51200,0.265869
51300,0.270630
51400,0.255083
51500,0.263304
51600,0.270434
51700,0.278726
51800,0.261006
51900,0.280403
52000,0.276180
52100,0.266770
52200,0.279267
52300,0.259398
52400,0.268833
52500,0.271156
52600,0.266841
52700,0.271700
52800,0.265980
52900,0.266278
53000,0.272329
53100,0.254728
53200,0.275728
53300,0.279497
53400,0.272712
53500,0.271021
53600,0.274357
53700,0.266767
53800,0.274396
53900,0.262137
54000,0.256877
54100,0.261345
54200,0.277206
54300,0.277989
54400,0.267616
54500,0.268521
54600,0.269846
54700,0.266799
54800,0.275004
54900,0.263956
55000,0.273314
55100,0.267602
55200,0.270489
55300,0.286160
55400,0.265640
55500,0.261553
55600,0.272612
55700,0.268458
55800,0.269532
55900,0.266223
56000,0.274530
56100,0.264553
56200,0.287231
56300,0.271300
56400,0.265369
56500,0.265442
56600,0.268014
56700,0.264569
56800,0.269098
56900,0.251777
57000,0.268627
57100,0.269004
57200,0.271029
57300,0.273217
57400,0.265469
57500,0.269325
57600,0.270213
57700,0.267605
57800,0.271761
57900,0.264188
58000,0.260360
58100,0.275399
58200,0.257220
58300,0.272154
58400,0.267655
58500,0.276568
58600,0.272678
58700,0.269200
58800,0.274273
58900,0.265608
59000,0.282539
59100,0.278291
59200,0.283463
59300,0.262823
59400,0.256948
59500,0.261293
59600,0.276857
59700,0.264288
59800,0.261198
59900,0.270656
60000,0.291458
60100,0.283074
60200,0.272727
60300,0.255343
60400,0.261255
60500,0.271259
60600,0.265925
60700,0.273032
60800,0.273814
60900,0.263354
61000,0.259110
61100,0.271675
61200,0.268153
61300,0.271215
61400,0.270694
61500,0.259030
61600,0.276139
61700,0.284520
61800,0.263734
61900,0.260749
62000,0.266576
62100,0.272615
62200,0.276254
62300,0.274210
62400,0.268069
62500,0.256636
62600,0.256578
62700,0.273898
62800,0.271015
62900,0.284616
63000,0.284753
63100,0.267280
63200,0.270040
63300,0.268113
63400,0.267491
63500,0.265684
63600,0.286828
63700,0.265945
63800,0.276747
63900,0.268447
64000,0.270885
64100,0.263303
64200,0.279519
64300,0.267921
64400,0.256606
64500,0.258896
64600,0.260623
64700,0.274425
64800,0.282139
64900,0.262803
65000,0.271583
65100,0.264437
65200,0.266837
65300,0.295862
65400,0.263430
65500,0.265765
65600,0.273312
65700,0.264778
65800,0.266642
65900,0.281082
66000,0.269380
66100,0.273787
66200,0.260786
66300,0.265690
66400,0.276519
66500,0.266936
66600,0.267501
66700,0.274714
66800,0.270952
66900,0.268949
67000,0.269407
67100,0.286595
67200,0.252182
67300,0.258087
67400,0.266113
67500,0.262204
67600,0.272414
67700,0.265782
67800,0.262803
67900,0.263791
68000,0.282418
68100,0.264080
68200,0.270120
68300,0.271845
68400,0.272338
68500,0.278859
68600,0.259841
68700,0.264171
68800,0.267933
68900,0.261372
69000,0.277133
69100,0.270502
69200,0.279105
69300,0.256132
69400,0.271628
69500,0.270630
69600,0.267790
69700,0.270236
69800,0.273463
69900,0.281216
70000,0.279788
70100,0.277051
70200,0.266936
70300,0.276878
70400,0.278228
70500,0.284491
70600,0.274965
70700,0.264436
70800,0.277154
70900,0.269616
71000,0.266372
71100,0.266916
71200,0.255772
71300,0.268676
71400,0.274582
71500,0.266429
71600,0.272421
71700,0.266061
71800,0.260432
71900,0.274432
72000,0.267026
72100,0.270421
72200,0.263000
72300,0.264008
72400,0.261075
72500,0.276537
72600,0.268155
72700,0.282671
72800,0.270715
72900,0.263195
73000,0.265013
73100,0.270654
73200,0.268384
73300,0.263631
73400,0.264201
73500,0.288932
73600,0.268524
73700,0.285518
73800,0.261002
73900,0.261331
74000,0.257034
74100,0.261883
74200,0.256145
74300,0.271350
74400,0.270762
74500,0.264826
74600,0.274336
74700,0.265795
74800,0.272615
74900,0.260833
75000,0.273834
75100,0.284895
75200,0.272078
75300,0.263584
75400,0.259849
75500,0.259055
75600,0.276322
75700,0.274992
75800,0.263649
75900,0.271608
76000,0.274105
76100,0.270258
76200,0.253217
76300,0.259628
76400,0.281191
76500,0.272303
76600,0.271270
76700,0.279449
76800,0.274187
76900,0.265628
77000,0.261846
77100,0.270217
77200,0.264770
77300,0.277143
77400,0.268558
77500,0.283041
77600,0.277320
77700,0.272376
77800,0.267351
77900,0.267629
78000,0.281286
78100,0.278104
78200,0.262202
78300,0.278006
78400,0.276200
78500,0.258520
78600,0.264198
78700,0.263874
78800,0.277567
78900,0.282100
79000,0.264425
79100,0.264741
79200,0.277041
79300,0.275951
79400,0.275965
79500,0.254329
79600,0.257593
79700,0.267918
79800,0.258788
79900,0.272346
80000,0.260404
80100,0.276289
80200,0.266947
80300,0.259275
80400,0.263358
80500,0.277292
80600,0.261419
80700,0.273919
80800,0.264347
80900,0.272938
81000,0.261634
81100,0.280506
81200,0.272333
81300,0.285149
81400,0.263732
81500,0.266344
81600,0.267468
81700,0.269428
81800,0.273888
81900,0.266915
82000,0.270661
82100,0.266611
82200,0.266369
82300,0.264212
82400,0.266373
82500,0.263471
82600,0.283372
82700,0.291276
82800,0.275791
82900,0.264603
83000,0.251379
83100,0.268939
83200,0.265272
83300,0.265245
83400,0.274354
83500,0.253044
83600,0.281971
83700,0.274522
83800,0.269897
83900,0.275516
84000,0.272962
84100,0.277288
84200,0.267184
84300,0.275098
84400,0.282052
84500,0.257031
84600,0.276682
84700,0.261534
84800,0.265711
84900,0.268509
85000,0.271975
85100,0.267373
85200,0.278299
85300,0.268428
85400,0.289316
85500,0.275724
85600,0.275045
85700,0.266476
85800,0.261883
85900,0.273898
86000,0.273299
86100,0.260690
86200,0.276629
86300,0.253623
86400,0.273826
86500,0.268339
86600,0.264380
86700,0.278243
86800,0.268762
86900,0.283612
87000,0.259994
87100,0.262122
87200,0.270143
87300,0.272676
87400,0.281453
87500,0.258287
87600,0.263320
87700,0.258404
87800,0.259978
87900,0.263240
88000,0.265428
88100,0.268993
88200,0.281334
88300,0.260436
88400,0.257854
88500,0.266531
88600,0.268120
88700,0.253137
88800,0.265936
88900,0.262681
89000,0.260641
89100,0.276906
89200,0.273334
89300,0.267909
89400,0.273015
89500,0.282299
89600,0.283612
89700,0.259664
89800,0.281258
89900,0.267116
90000,0.280956
90100,0.258419
90200,0.283635
90300,0.277439
90400,0.260489
90500,0.261191
90600,0.256614
90700,0.259709
90800,0.264081
90900,0.263140
91000,0.268328
91100,0.273552
91200,0.256588
91300,0.263388
91400,0.271635
91500,0.278749
91600,0.282699
91700,0.275309
91800,0.269742
91900,0.274277
92000,0.267275
92100,0.275943
92200,0.261452
92300,0.269679
92400,0.268624
92500,0.275309
92600,0.274634
92700,0.265632
92800,0.268446
92900,0.262354
93000,0.259845
93100,0.262947
93200,0.271819
93300,0.264618
93400,0.266060
93500,0.265873
93600,0.266090
93700,0.262014
93800,0.269753
93900,0.262058
94000,0.270051
94100,0.268149
94200,0.267061
94300,0.267321
94400,0.261992
94500,0.265492
94600,0.259556
94700,0.269735
94800,0.263215
94900,0.263682
95000,0.276306
95100,0.257668
95200,0.266505
95300,0.282638
95400,0.256548
95500,0.262243
95600,0.253975
95700,0.272979
95800,0.270577
95900,0.269487
96000,0.260447
96100,0.268583
96200,0.269266
96300,0.266933
96400,0.259010
96500,0.276758
96600,0.273955
96700,0.264504
96800,0.263854
96900,0.261994
97000,0.260615
97100,0.273478
97200,0.263222
97300,0.263893
97400,0.286843
97500,0.268796
97600,0.268277
97700,0.267602
97800,0.265061
97900,0.278647
98000,0.256356
98100,0.268462
98200,0.264945
98300,0.258481
98400,0.268744
98500,0.273044
98600,0.273254
98700,0.260911
98800,0.264798
98900,0.274776
99000,0.283639
99100,0.270378
99200,0.261006
99300,0.268811
99400,0.287154
99500,0.264703
99600,0.264766
99700,0.268551
99800,0.264553
99900,0.273536
100000,0.261315
