step,loss
20000,0.223471
20100,0.232267
20200,0.231483
20300,0.213329
20400,0.218734
20500,0.224011
20600,0.209260
20700,0.214267
20800,0.219493
20900,0.225880
21000,0.231189
21100,0.210546
21200,0.221740
21300,0.215277
21400,0.224523
21500,0.211637
21600,0.219585
21700,0.218414
21800,0.220033
21900,0.232363
22000,0.234415
22100,0.230125
22200,0.224887
22300,0.222867
22400,0.214474
22500,0.211919
22600,0.223996
22700,0.224259
22800,0.239345
22900,0.218095
23000,0.226897
23100,0.208860
23200,0.218962
23300,0.218025
23400,0.220881
23500,0.229010
23600,0.210781
23700,0.219073
23800,0.230235
23900,0.223028
24000,0.224422
24100,0.231144
24200,0.219287
24300,0.231254
24400,0.231803
24500,0.233041
24600,0.237381
24700,0.229156
24800,0.234279
24900,0.228288
25000,0.227292
25100,0.221653
25200,0.221324
25300,0.238443
25400,0.213474
25500,0.211064
25600,0.225729
25700,0.214705
25800,0.216319
25900,0.233134
26000,0.224570
26100,0.219405
26200,0.208088
26300,0.224803
26400,0.239841
26500,0.225965
26600,0.216155
26700,0.223429
26800,0.221055
26900,0.230453
27000,0.225391
27100,0.217033
27200,0.215382
27300,0.206666
27400,0.219123
27500,0.216960
27600,0.223177
27700,0.234496
27800,0.216638
27900,0.226589
28000,0.223132
28100,0.215499
28200,0.225476
28300,0.231618
28400,0.215414
28500,0.221660
28600,0.195389
28700,0.231226
28800,0.227532
28900,0.235155
29000,0.218477
29100,0.220267
29200,0.218397
29300,0.208454
29400,0.216412
29500,0.209702
29600,0.221805
29700,0.230371
29800,0.242122
29900,0.217604
30000,0.219356
30100,0.224371
30200,0.223377
30300,0.231753
30400,0.208040
30500,0.219117
30600,0.224516
30700,0.215450
30800,0.221263
30900,0.214467
31000,0.216145
31100,0.208359
31200,0.215964
31300,0.218078
31400,0.223352
31500,0.219230
31600,0.228022
31700,0.228740
31800,0.210159
31900,0.217002
32000,0.211399
32100,0.207072
32200,0.234575
32300,0.209047
32400,0.213253
32500,0.232542
32600,0.222969
32700,0.216659
32800,0.227313
32900,0.218835
33000,0.224954
33100,0.209861
33200,0.230964
33300,0.221887
33400,0.213518
33500,0.222481
33600,0.234051
33700,0.224639
33800,0.218151
33900,0.212193
34000,0.207113
34100,0.212260
34200,0.207420
34300,0.217094
34400,0.213328
34500,0.214761
34600,0.227006
34700,0.214914
34800,0.210921
34900,0.228508
35000,0.216052
35100,0.211807
35200,0.203598
35300,0.226094
35400,0.207884
35500,0.208746
35600,0.223981
35700,0.207940
35800,0.212549
35900,0.214327
36000,0.206377
36100,0.232764
36200,0.213451
36300,0.207264
36400,0.225510
36500,0.213953
36600,0.212748
36700,0.232226
36800,0.212750
36900,0.221328
37000,0.217094
37100,0.213062
37200,0.218364
37300,0.217563
37400,0.218479
37500,0.214368
37600,0.212816
37700,0.207529
37800,0.208570
37900,0.199133
38000,0.216343
38100,0.231274
38200,0.220449
38300,0.209897
38400,0.216462
38500,0.215080
38600,0.216049
38700,0.218912
38800,0.205355
38900,0.216037
39000,0.207491
39100,0.210471
39200,0.226034
39300,0.227385
39400,0.205723
39500,0.218735
39600,0.212708
39700,0.214385
39800,0.217880
39900,0.212605
40000,0.212175
40100,0.216638
40200,0.213587
40300,0.211591
40400,0.224298
40500,0.211775
40600,0.213148
40700,0.207447
40800,0.233054
40900,0.222114
41000,0.210843
41100,0.213562
41200,0.209021
41300,0.211804
41400,0.219378
41500,0.215338
41600,0.209510
41700,0.211258
41800,0.214217
41900,0.211310
42000,0.212558
42100,0.216759
42200,0.212878
42300,0.207499
42400,0.203016
42500,0.204872
42600,0.212881
42700,0.211502
42800,0.206014
42900,0.204783
43000,0.209515
43100,0.208480
43200,0.208580
43300,0.218696
43400,0.205585
43500,0.211918
43600,0.225117
43700,0.238070
43800,0.214617
43900,0.219801
44000,0.231343
44100,0.216696
44200,0.220779
44300,0.226060
44400,0.207310
44500,0.210360
44600,0.209730
44700,0.222199
44800,0.223052
44900,0.218768
45000,0.216456
45100,0.209697
45200,0.216164
45300,0.216119
45400,0.231282
45500,0.214934
45600,0.199022
45700,0.216020
45800,0.192562
45900,0.209638
46000,0.221183
46100,0.216854
46200,0.200998
46300,0.219681
46400,0.198850
46500,0.214960
46600,0.215356
46700,0.207249
46800,0.218766
46900,0.204739
47000,0.213889
47100,0.202939
47200,0.203292
47300,0.197567
47400,0.228013
47500,0.205296
47600,0.213066
47700,0.224338
47800,0.195542
47900,0.216447
48000,0.189364
48100,0.212158
48200,0.207640
48300,0.205540
48400,0.201746
48500,0.206384
48600,0.208887
48700,0.205909
48800,0.203064
48900,0.211163
49000,0.193368
49100,0.206849
49200,0.202869
49300,0.197787
49400,0.213942
49500,0.220540
49600,0.201902
49700,0.207408
49800,0.204806
49900,0.219353
50000,0.214296
50100,0.212825
50200,0.203578
50300,0.210490
50400,0.216630
50500,0.197774
50600,0.210644
50700,0.195599
50800,0.224268
50900,0.190609
51000,0.211527
51100,0.198588
51200,0.208115
51300,0.209483
51400,0.209577
51500,0.203569
51600,0.218926
51700,0.209415
51800,0.199490
51900,0.211483
52000,0.214661
52100,0.199706
52200,0.220127
52300,0.203635
52400,0.209698
52500,0.221450
52600,0.210013
52700,0.226777
52800,0.211045
52900,0.207216
53000,0.206856
53100,0.191552
53200,0.201849
53300,0.207801
53400,0.203196
53500,0.203909
53600,0.211827
53700,0.203584
53800,0.211307
53900,0.202179
54000,0.195236
54100,0.204502
54200,0.218603
54300,0.215077
54400,0.197904
54500,0.207745
54600,0.209052
54700,0.213156
54800,0.211786
54900,0.198292
55000,0.212594
55100,0.212425
55200,0.201000
55300,0.216659
55400,0.202678
55500,0.204261
55600,0.204519
55700,0.210368
55800,0.204638
55900,0.206806
56000,0.207665
56100,0.204662
56200,0.215026
56300,0.203556
56400,0.205150
56500,0.194020
56600,0.198058
56700,0.207886
56800,0.194116
56900,0.195797
57000,0.201657
57100,0.201985
57200,0.209619
57300,0.213242
57400,0.204982
57500,0.199802
57600,0.203224
57700,0.199728
57800,0.209842
57900,0.199881
58000,0.200905
58100,0.203604
58200,0.194220
58300,0.209652
58400,0.211817
58500,0.226885
58600,0.205808
58700,0.206633
58800,0.208264
58900,0.204625
59000,0.205515
59100,0.225880
59200,0.208098
59300,0.195695
59400,0.190507
59500,0.204703
59600,0.217146
59700,0.201246
59800,0.195440
59900,0.201759
60000,0.216323
60100,0.208928
60200,0.216778
60300,0.188746
60400,0.212352
60500,0.204548
60600,0.200743
60700,0.206545
60800,0.209993
60900,0.196167
61000,0.197019
61100,0.197305
61200,0.209188
61300,0.213905
61400,0.207683
61500,0.186899
61600,0.213036
61700,0.206372
61800,0.197968
61900,0.200246
62000,0.200388
62100,0.212146
62200,0.209057
62300,0.201442
62400,0.195669
62500,0.195691
62600,0.200470
62700,0.206091
62800,0.196650
62900,0.214365
63000,0.207435
63100,0.199288
63200,0.204331
63300,0.200942
63400,0.202405
63500,0.192248
63600,0.201429
63700,0.196950
63800,0.203490
63900,0.193506
64000,0.211540
64100,0.195891
64200,0.211793
64300,0.203619
64400,0.194336
64500,0.185626
64600,0.207000
64700,0.206661
64800,0.226276
64900,0.202615
65000,0.199467
65100,0.194737
65200,0.186829
65300,0.210727
65400,0.193047
65500,0.200434
65600,0.200327
65700,0.206417
65800,0.198493
65900,0.221583
66000,0.203240
66100,0.195743
66200,0.199900
66300,0.195824
66400,0.202478
66500,0.203566
66600,0.200386
66700,0.201758
66800,0.201777
66900,0.194768
67000,0.205771
67100,0.204603
67200,0.187895
67300,0.195082
67400,0.195375
67500,0.191770
67600,0.200252
67700,0.188710
67800,0.195737
67900,0.197498
68000,0.208300
68100,0.195187
68200,0.203875
68300,0.196239
68400,0.206050
68500,0.212885
68600,0.193210
68700,0.196716
68800,0.197536
68900,0.192746
69000,0.199984
69100,0.195261
69200,0.204416
69300,0.189977
69400,0.206132
69500,0.206836
69600,0.199114
69700,0.206927
69800,0.196737
69900,0.205920
70000,0.199583
70100,0.208605
70200,0.195491
70300,0.195556
70400,0.213787
70500,0.194280
70600,0.196783
70700,0.197419
70800,0.194619
70900,0.200663
71000,0.199401
71100,0.184183
71200,0.190912
71300,0.200489
71400,0.206017
71500,0.193630
71600,0.192586
71700,0.204122
71800,0.198622
71900,0.210669
72000,0.198655
72100,0.204996
72200,0.195068
72300,0.196285
72400,0.178809
72500,0.204082
72600,0.192291
72700,0.212708
72800,0.208781
72900,0.181944
73000,0.185226
73100,0.187326
73200,0.193013
73300,0.194219
73400,0.194529
73500,0.194341
73600,0.200234
73700,0.212395
73800,0.197752
73900,0.192671
74000,0.177185
74100,0.189908
74200,0.197000
74300,0.203030
74400,0.201472
74500,0.206201
74600,0.193153
74700,0.198336
74800,0.210025
74900,0.182312
75000,0.205026
75100,0.208014
75200,0.204379
75300,0.192957
75400,0.187057
75500,0.184501
75600,0.205899
75700,0.195197
75800,0.186517
75900,0.197265
76000,0.200982
76100,0.188221
76200,0.195542
76300,0.193290
76400,0.210404
76500,0.191767
76600,0.193958
76700,0.202977
76800,0.208389
76900,0.192554
77000,0.195922
77100,0.194641
77200,0.192526
77300,0.208822
77400,0.182995
77500,0.204085
77600,0.199567
77700,0.196410
77800,0.197043
77900,0.202992
78000,0.200471
78100,0.204479
78200,0.199639
78300,0.194166
78400,0.193653
78500,0.189859
78600,0.195853
78700,0.183167
78800,0.199826
78900,0.204045
79000,0.199313
79100,0.183334
79200,0.197665
79300,0.197536
79400,0.198151
79500,0.185704
79600,0.186002
79700,0.200091
79800,0.184390
79900,0.194162
80000,0.188505
80100,0.189134
80200,0.202647
80300,0.185904
80400,0.189923
80500,0.201543
80600,0.193291
80700,0.202966
80800,0.188282
80900,0.185526
81000,0.186933
81100,0.214833
81200,0.205104
81300,0.213641
81400,0.193245
81500,0.190994
81600,0.191857
81700,0.195297
81800,0.205116
81900,0.192424
82000,0.203085
82100,0.194413
82200,0.192537
82300,0.189366
82400,0.192939
82500,0.193553
82600,0.201947
82700,0.201839
82800,0.202362
82900,0.190538
83000,0.189508
83100,0.187418
83200,0.184834
83300,0.191971
83400,0.191524
83500,0.178562
83600,0.202155
83700,0.194924
83800,0.200572
83900,0.197488
84000,0.206191
84100,0.202474
84200,0.195033
84300,0.198385
84400,0.206277
84500,0.188564
84600,0.195414
84700,0.196589
84800,0.179642
84900,0.205065
85000,0.198156
85100,0.190619
85200,0.205969
85300,0.188895
85400,0.210298
85500,0.201058
85600,0.191734
85700,0.195359
85800,0.199359
85900,0.201334
86000,0.195965
86100,0.186001
86200,0.216264
86300,0.184906
86400,0.194351
86500,0.192935
86600,0.192393
86700,0.193168
86800,0.191868
86900,0.210805
87000,0.194951
87100,0.191283
87200,0.184591
87300,0.190660
87400,0.209294
87500,0.184827
87600,0.189862
87700,0.183167
87800,0.191196
87900,0.182855
88000,0.187862
88100,0.195624
88200,0.212799
88300,0.195918
88400,0.194082
88500,0.191759
88600,0.191135
88700,0.180930
88800,0.200743
88900,0.184960
89000,0.200626
89100,0.199476
89200,0.196353
89300,0.193996
89400,0.200746
89500,0.202770
89600,0.200531
89700,0.197852
89800,0.193193
89900,0.185790
90000,0.202074
90100,0.185842
90200,0.203171
90300,0.192407
90400,0.194577
90500,0.194452
90600,0.196366
90700,0.183376
90800,0.196580
90900,0.187488
91000,0.199779
91100,0.194435
91200,0.186934
91300,0.190906
91400,0.199577
91500,0.199710
91600,0.197448
91700,0.198185
91800,0.201725
91900,0.201166
92000,0.189072
92100,0.205289
92200,0.193742
92300,0.200217
92400,0.187709
92500,0.204479
92600,0.204314
92700,0.191549
92800,0.194844
92900,0.198531
93000,0.183115
93100,0.191141
93200,0.188069
93300,0.187383
93400,0.182450
93500,0.192687
93600,0.188859
93700,0.185000
93800,0.188649
93900,0.191494
94000,0.189452
94100,0.181391
94200,0.195620
94300,0.188261
94400,0.193728
94500,0.186927
94600,0.188328
94700,0.196916
94800,0.188518
94900,0.196284
95000,0.205354
95100,0.180274
95200,0.187519
95300,0.194679
95400,0.183360
95500,0.183933
95600,0.179297
95700,0.197046
95800,0.190447
95900,0.198145
96000,0.191257
96100,0.193060
96200,0.189959
96300,0.191969
96400,0.189158
96500,0.201325
96600,0.197245
96700,0.193086
96800,0.191899
96900,0.190042
97000,0.189137
97100,0.205115
97200,0.190662
97300,0.189430
97400,0.209171
97500,0.197398
97600,0.183607
97700,0.181447
97800,0.195472
97900,0.189766
98000,0.188974
98100,0.199407
98200,0.202737
98300,0.189127
98400,0.203660
98500,0.198768
98600,0.189160
98700,0.202601
98800,0.184996
98900,0.205921
99000,0.191824
99100,0.194474
99200,0.190534
99300,0.194976
99400,0.211162
99500,0.189899
99600,0.194869
99700,0.186798
99800,0.190557
99900,0.197658
100000,0.187500
