step,loss
16300,0.170239
16400,0.177018
16500,0.162672
16600,0.173532
16700,0.160013
16800,0.165020
16900,0.171509
17000,0.163831
17100,0.156882
17200,0.179210
17300,0.165771
17400,0.176697
17500,0.163135
17600,0.156421
17700,0.163427
17800,0.175584
17900,0.182086
18000,0.173335
18100,0.181030
18200,0.171385
18300,0.166947
18400,0.159050
18500,0.167280
18600,0.177488
18700,0.163904
18800,0.169942
18900,0.158172
19000,0.174103
19100,0.169198
19200,0.170678
19300,0.172609
19400,0.165857
19500,0.175699
19600,0.181249
19700,0.165225
19800,0.156992
19900,0.165663
20000,0.158452
20100,0.165435
20200,0.171303
20300,0.165460
20400,0.151522
20500,0.169541
20600,0.152199
20700,0.148788
20800,0.156478
20900,0.160281
21000,0.177620
21100,0.149303
21200,0.163327
21300,0.153693
21400,0.168074
21500,0.152091
21600,0.163051
21700,0.160575
21800,0.171642
21900,0.171634
22000,0.166462
22100,0.172619
22200,0.169610
22300,0.159051
22400,0.148453
22500,0.159036
22600,0.157926
22700,0.164066
22800,0.184304
22900,0.158359
23000,0.161853
23100,0.162391
23200,0.164973
23300,0.166887
23400,0.160143
23500,0.169098
23600,0.154684
23700,0.166586
23800,0.175041
23900,0.160656
24000,0.166582
24100,0.169532
24200,0.164814
24300,0.175082
24400,0.166347
24500,0.170351
24600,0.170757
24700,0.174193
24800,0.177888
24900,0.161896
25000,0.163265
25100,0.155265
25200,0.157474
25300,0.173300
25400,0.159003
25500,0.149851
25600,0.161787
25700,0.152317
25800,0.160223
25900,0.165190
26000,0.171776
26100,0.158581
26200,0.145905
26300,0.174367
26400,0.177552
26500,0.163417
26600,0.160248
26700,0.164811
26800,0.151663
26900,0.169067
27000,0.159447
27100,0.151842
27200,0.161227
27300,0.145865
27400,0.161257
27500,0.160562
27600,0.167202
27700,0.170657
27800,0.160710
27900,0.173732
28000,0.161196
28100,0.160905
28200,0.169666
28300,0.170320
28400,0.155946
28500,0.171834
28600,0.136057
28700,0.175325
28800,0.170172
28900,0.168111
29000,0.164320
29100,0.161311
29200,0.161544
29300,0.153998
29400,0.154165
29500,0.157110
29600,0.167599
29700,0.166585
29800,0.173800
29900,0.154899
30000,0.159311
30100,0.166576
30200,0.159328
30300,0.172831
30400,0.144812
30500,0.159562
30600,0.170860
30700,0.156608
30800,0.158140
30900,0.163319
31000,0.154415
31100,0.147381
31200,0.157296
31300,0.164403
31400,0.165441
31500,0.155182
31600,0.167715
31700,0.173366
31800,0.147220
31900,0.162930
32000,0.152817
32100,0.146831
32200,0.168038
32300,0.154692
32400,0.151574
32500,0.181982
32600,0.166407
32700,0.164183
32800,0.173934
32900,0.159050
33000,0.161136
33100,0.157702
33200,0.172513
33300,0.161337
33400,0.157524
33500,0.164567
33600,0.176140
33700,0.163927
33800,0.161578
33900,0.163512
34000,0.152119
34100,0.157767
34200,0.148826
34300,0.162856
34400,0.157824
34500,0.160061
34600,0.170771
34700,0.158532
34800,0.154152
34900,0.177811
35000,0.153618
35100,0.160430
35200,0.149147
35300,0.157862
35400,0.156678
35500,0.156185
35600,0.166590
35700,0.150700
35800,0.153384
35900,0.152838
36000,0.145749
36100,0.168659
36200,0.153963
36300,0.149412
36400,0.164119
36500,0.163002
36600,0.151997
36700,0.174689
36800,0.162295
36900,0.161344
37000,0.152717
37100,0.152714
37200,0.161581
37300,0.154756
37400,0.160144
37500,0.156981
37600,0.163221
37700,0.146863
37800,0.154382
37900,0.150428
38000,0.153762
38100,0.176600
38200,0.153833
38300,0.145521
38400,0.155868
38500,0.161777
38600,0.152251
38700,0.163454
38800,0.148857
38900,0.149116
39000,0.155613
39100,0.153461
39200,0.160466
39300,0.167846
39400,0.139452
39500,0.165738
39600,0.165525
39700,0.154601
39800,0.157250
39900,0.159027
40000,0.153719
40100,0.160127
40200,0.157236
40300,0.147941
40400,0.162972
40500,0.159403
40600,0.155893
40700,0.153841
40800,0.172760
40900,0.162098
41000,0.156838
41100,0.151836
41200,0.149110
41300,0.153757
41400,0.156120
41500,0.147724
41600,0.152488
41700,0.147517
41800,0.150421
41900,0.158186
42000,0.151268
42100,0.156238
42200,0.146956
42300,0.153573
42400,0.149628
42500,0.155783
42600,0.156711
42700,0.153018
42800,0.150058
42900,0.145568
43000,0.153625
43100,0.160376
43200,0.153482
43300,0.157711
43400,0.145350
43500,0.156167
43600,0.155368
43700,0.184874
43800,0.154622
43900,0.162598
44000,0.174601
44100,0.153198
44200,0.161793
44300,0.169556
44400,0.151222
44500,0.153008
44600,0.146060
44700,0.172655
44800,0.163469
44900,0.163620
45000,0.157687
45100,0.157102
45200,0.156563
45300,0.155080
45400,0.174102
45500,0.155476
45600,0.139634
45700,0.151731
45800,0.140951
45900,0.148203
46000,0.142411
46100,0.151829
46200,0.141601
46300,0.163858
46400,0.145218
46500,0.156345
46600,0.148547
46700,0.145975
46800,0.161129
46900,0.154289
47000,0.154885
47100,0.140161
47200,0.143968
47300,0.144787
47400,0.168010
47500,0.143557
47600,0.154204
47700,0.166095
47800,0.131962
47900,0.151160
48000,0.130286
48100,0.156402
48200,0.146787
48300,0.148735
48400,0.136641
48500,0.140787
48600,0.147069
48700,0.151739
48800,0.143408
48900,0.146873
49000,0.138976
49100,0.148023
49200,0.144896
49300,0.138930
49400,0.145583
49500,0.152219
49600,0.145598
49700,0.152507
49800,0.144915
49900,0.169022
50000,0.150378
50100,0.152546
50200,0.139318
50300,0.153959
50400,0.153196
50500,0.142656
50600,0.154175
50700,0.138738
50800,0.165677
50900,0.134716
51000,0.162799
51100,0.137426
51200,0.148631
51300,0.156710
51400,0.142105
51500,0.143274
51600,0.157960
51700,0.149137
51800,0.141379
51900,0.146164
52000,0.151039
52100,0.138315
52200,0.157348
52300,0.147095
52400,0.146599
52500,0.172555
52600,0.150757
52700,0.175078
52800,0.154077
52900,0.150432
53000,0.148772
53100,0.134173
53200,0.139506
53300,0.145758
53400,0.149140
53500,0.144701
53600,0.148454
53700,0.140709
53800,0.147561
53900,0.149806
54000,0.149370
54100,0.144771
54200,0.161068
54300,0.152887
54400,0.137361
54500,0.143347
54600,0.151393
54700,0.159188
54800,0.156126
54900,0.136560
55000,0.156306
55100,0.151462
55200,0.142392
55300,0.152259
55400,0.143558
55500,0.143149
55600,0.151573
55700,0.153871
55800,0.145268
55900,0.150371
56000,0.140699
56100,0.150994
56200,0.151161
56300,0.140992
56400,0.149937
56500,0.137432
56600,0.140113
56700,0.146260
56800,0.129173
56900,0.145535
57000,0.143556
57100,0.140644
57200,0.149400
57300,0.156572
57400,0.142969
57500,0.128396
57600,0.150586
57700,0.141549
57800,0.151064
57900,0.143702
58000,0.144965
58100,0.141565
58200,0.138941
58300,0.148382
58400,0.154381
58500,0.158864
58600,0.146393
58700,0.149580
58800,0.143280
58900,0.150318
59000,0.144337
59100,0.169363
59200,0.142218
59300,0.135978
59400,0.141875
59500,0.149467
59600,0.160294
59700,0.137189
59800,0.132657
59900,0.135419
60000,0.147254
60100,0.143433
60200,0.160051
60300,0.133431
60400,0.154798
60500,0.139932
60600,0.137708
60700,0.141382
60800,0.147489
60900,0.132736
61000,0.142635
61100,0.132308
61200,0.145868
61300,0.152218
61400,0.148874
61500,0.131429
61600,0.152322
61700,0.141294
61800,0.144291
61900,0.148633
62000,0.133496
62100,0.153658
62200,0.147573
62300,0.140253
62400,0.136120
62500,0.136432
62600,0.147685
62700,0.140558
62800,0.142944
62900,0.146632
63000,0.141951
63100,0.145225
63200,0.143117
63300,0.138033
63400,0.149180
63500,0.133085
63600,0.140943
63700,0.134500
63800,0.146784
63900,0.134224
64000,0.147681
64100,0.133904
64200,0.155893
64300,0.145469
64400,0.151919
64500,0.128358
64600,0.156360
64700,0.143849
64800,0.165865
64900,0.145742
65000,0.140778
65100,0.139734
65200,0.130077
65300,0.141317
65400,0.140019
65500,0.146260
65600,0.139251
65700,0.143911
65800,0.134871
65900,0.165609
66000,0.140933
66100,0.132191
66200,0.146214
66300,0.136038
66400,0.136986
66500,0.148091
66600,0.141309
66700,0.142690
66800,0.138698
66900,0.141186
67000,0.140942
67100,0.148873
67200,0.130244
67300,0.140862
67400,0.133011
67500,0.135792
67600,0.136289
67700,0.131067
67800,0.142731
67900,0.141563
68000,0.149581
68100,0.130033
68200,0.143789
68300,0.137434
68400,0.143319
68500,0.157044
68600,0.135104
68700,0.137694
68800,0.140980
68900,0.139724
69000,0.142046
69100,0.136669
69200,0.143543
69300,0.132555
69400,0.141076
69500,0.151445
69600,0.146142
69700,0.149114
69800,0.141126
69900,0.139289
70000,0.137943
70100,0.148485
70200,0.128812
70300,0.132746
70400,0.152377
70500,0.138470
70600,0.136409
70700,0.140434
70800,0.131776
70900,0.138574
71000,0.142414
71100,0.120844
71200,0.136418
71300,0.138514
71400,0.145322
71500,0.140700
71600,0.132380
71700,0.147219
71800,0.137359
71900,0.150033
72000,0.141374
72100,0.146221
72200,0.136260
72300,0.143845
72400,0.114318
72500,0.143040
72600,0.133459
72700,0.151095
72800,0.153836
72900,0.129356
73000,0.123150
73100,0.131922
73200,0.134725
73300,0.135805
73400,0.134914
73500,0.123519
73600,0.141865
73700,0.155146
73800,0.139329
73900,0.134930
74000,0.119028
74100,0.120733
74200,0.144013
74300,0.141712
74400,0.138831
74500,0.152372
74600,0.138072
74700,0.142993
74800,0.152272
74900,0.127944
75000,0.150360
75100,0.147412
75200,0.148053
75300,0.137293
75400,0.124466
75500,0.120926
75600,0.148372
75700,0.132214
75800,0.126419
75900,0.133590
76000,0.138708
76100,0.129363
76200,0.132090
76300,0.138201
76400,0.151443
76500,0.130018
76600,0.137662
76700,0.143290
76800,0.146639
76900,0.140498
77000,0.141812
77100,0.133534
77200,0.132510
77300,0.154894
77400,0.117511
77500,0.141713
77600,0.146608
77700,0.140481
77800,0.143610
77900,0.145947
78000,0.137822
78100,0.141763
78200,0.143375
78300,0.128689
78400,0.132052
78500,0.131214
78600,0.134174
78700,0.128884
78800,0.142356
78900,0.141521
79000,0.139827
79100,0.122498
79200,0.143482
79300,0.132442
79400,0.139657
79500,0.138745
79600,0.124910
79700,0.141840
79800,0.131322
79900,0.142299
80000,0.129825
80100,0.124518
80200,0.145092
80300,0.133386
80400,0.130086
80500,0.141350
80600,0.138273
80700,0.141293
80800,0.135848
80900,0.118390
81000,0.123183
81100,0.155901
81200,0.141392
81300,0.152057
81400,0.139700
81500,0.136632
81600,0.124538
81700,0.140527
81800,0.141188
81900,0.133723
82000,0.144718
82100,0.134432
82200,0.133438
82300,0.127333
82400,0.134667
82500,0.135699
82600,0.145856
82700,0.143686
82800,0.147325
82900,0.130402
83000,0.139514
83100,0.127426
83200,0.127453
83300,0.136152
83400,0.133305
83500,0.125364
83600,0.138722
83700,0.135599
83800,0.137128
83900,0.141966
84000,0.153753
84100,0.143137
84200,0.136364
84300,0.135830
84400,0.144725
84500,0.131018
84600,0.131515
84700,0.145254
84800,0.128763
84900,0.154970
85000,0.140878
85100,0.134859
85200,0.153193
85300,0.130065
85400,0.143730
85500,0.143511
85600,0.128392
85700,0.140512
85800,0.137898
85900,0.140132
86000,0.140296
86100,0.126786
86200,0.162405
86300,0.135140
86400,0.128147
86500,0.139938
86600,0.133072
86700,0.129790
86800,0.129853
86900,0.148640
87000,0.145970
87100,0.138287
87200,0.124864
87300,0.129089
87400,0.148050
87500,0.129056
87600,0.139818
87700,0.126213
87800,0.136257
87900,0.121336
88000,0.136597
88100,0.137083
88200,0.153634
88300,0.135458
88400,0.140881
88500,0.130250
88600,0.127704
88700,0.125440
88800,0.137738
88900,0.130335
89000,0.147835
89100,0.135005
89200,0.142989
89300,0.137246
89400,0.147890
89500,0.145553
89600,0.134722
89700,0.146924
89800,0.123646
89900,0.126959
90000,0.134834
90100,0.127361
90200,0.140483
90300,0.130329
90400,0.135573
90500,0.141085
90600,0.141027
90700,0.125156
90800,0.144520
90900,0.129430
91000,0.139375
91100,0.135649
91200,0.129111
91300,0.130993
91400,0.141407
91500,0.141435
91600,0.140083
91700,0.135213
91800,0.144142
91900,0.139364
92000,0.136792
92100,0.146096
92200,0.139087
92300,0.151130
92400,0.130497
92500,0.149043
92600,0.150771
92700,0.130905
92800,0.133547
92900,0.141589
93000,0.126630
93100,0.133348
93200,0.123414
93300,0.128462
93400,0.120592
93500,0.136229
93600,0.131632
93700,0.128487
93800,0.133303
93900,0.133536
94000,0.129100
94100,0.124622
94200,0.141846
94300,0.129388
94400,0.140499
94500,0.132763
94600,0.136166
94700,0.140635
94800,0.129436
94900,0.141738
95000,0.150504
95100,0.124994
95200,0.125879
95300,0.137382
95400,0.125869
95500,0.127007
95600,0.116132
95700,0.133024
95800,0.135263
95900,0.142151
96000,0.134148
96100,0.134252
96200,0.129617
96300,0.138461
96400,0.133175
96500,0.146685
96600,0.136065
96700,0.137830
96800,0.133727
96900,0.132444
97000,0.131908
97100,0.147040
97200,0.132811
97300,0.134839
97400,0.144720
97500,0.148329
97600,0.122521
97700,0.122700
97800,0.136785
97900,0.125709
98000,0.135328
98100,0.138599
98200,0.148269
98300,0.133856
98400,0.145877
98500,0.138158
98600,0.130760
98700,0.156324
98800,0.128013
98900,0.144554
99000,0.122406
99100,0.136734
99200,0.131559
99300,0.143739
99400,0.156515
99500,0.135183
99600,0.138218
99700,0.132933
99800,0.124367
99900,0.136504
100000,0.128403
