step,loss
18600,0.204342
18700,0.187524
18800,0.190216
18900,0.178741
19000,0.204971
19100,0.198970
19200,0.194691
19300,0.203381
19400,0.192345
19500,0.207904
19600,0.206200
19700,0.198830
19800,0.182204
19900,0.189219
20000,0.186701
20100,0.195986
20200,0.194677
20300,0.192905
20400,0.177430
20500,0.192517
20600,0.182541
20700,0.176347
20800,0.179194
20900,0.191610
21000,0.203056
21100,0.180458
21200,0.190161
21300,0.183397
21400,0.198619
21500,0.177990
21600,0.188293
21700,0.183120
21800,0.202280
21900,0.204897
22000,0.188756
22100,0.206072
22200,0.192772
22300,0.194281
22400,0.174396
22500,0.185913
22600,0.188088
22700,0.190614
22800,0.212168
22900,0.197743
23000,0.181958
23100,0.186646
23200,0.196892
23300,0.194061
23400,0.178338
23500,0.197122
23600,0.193355
23700,0.200710
23800,0.193767
23900,0.196613
24000,0.195904
24100,0.197397
24200,0.186752
24300,0.196915
24400,0.203135
24500,0.184662
24600,0.201977
24700,0.202622
24800,0.199877
24900,0.190980
25000,0.195106
25100,0.186860
25200,0.179443
25300,0.212444
25400,0.197366
25500,0.174722
25600,0.190198
25700,0.185020
25800,0.189289
25900,0.199708
26000,0.209818
26100,0.184458
26200,0.175175
26300,0.207735
26400,0.214314
26500,0.188821
26600,0.187917
26700,0.187286
26800,0.186815
26900,0.207688
27000,0.189379
27100,0.184227
27200,0.191078
27300,0.175213
27400,0.188386
27500,0.186220
27600,0.200251
27700,0.202609
27800,0.181873
27900,0.197668
28000,0.196379
28100,0.176980
28200,0.201974
28300,0.192343
28400,0.182569
28500,0.200952
28600,0.168975
28700,0.202119
28800,0.199337
28900,0.196649
29000,0.191847
29100,0.194332
29200,0.181616
29300,0.177347
29400,0.184748
29500,0.187412
29600,0.197238
29700,0.187514
29800,0.207274
29900,0.186416
30000,0.194773
30100,0.196216
30200,0.188643
30300,0.196197
30400,0.182256
30500,0.181887
30600,0.201569
30700,0.188753
30800,0.194776
30900,0.190518
31000,0.186476
31100,0.162968
31200,0.186595
31300,0.185613
31400,0.192447
31500,0.183228
31600,0.202789
31700,0.199051
31800,0.180008
31900,0.199043
32000,0.177441
32100,0.178521
32200,0.189405
32300,0.183883
32400,0.182332
32500,0.205445
32600,0.188442
32700,0.189452
32800,0.196126
32900,0.177046
33000,0.204340
33100,0.180057
33200,0.195808
33300,0.193544
33400,0.186772
33500,0.201945
33600,0.194208
33700,0.191726
33800,0.192470
33900,0.192278
34000,0.178538
34100,0.186924
34200,0.162287
34300,0.180910
34400,0.186515
34500,0.193776
34600,0.197256
34700,0.181169
34800,0.176712
34900,0.201002
35000,0.178089
35100,0.192097
35200,0.175498
35300,0.181917
35400,0.180972
35500,0.179167
35600,0.188871
35700,0.176075
35800,0.187423
35900,0.186294
36000,0.177548
36100,0.199004
36200,0.177733
36300,0.182223
36400,0.189585
36500,0.193464
36600,0.177112
36700,0.202420
36800,0.192044
36900,0.185565
37000,0.183482
37100,0.190852
37200,0.192248
37300,0.181014
37400,0.189310
37500,0.185961
37600,0.199769
37700,0.178879
37800,0.187109
37900,0.181453
38000,0.190255
38100,0.211187
38200,0.182194
38300,0.176385
38400,0.199685
38500,0.185736
38600,0.178764
38700,0.184201
38800,0.170940
38900,0.180395
39000,0.179151
39100,0.183791
39200,0.198682
39300,0.199665
39400,0.169888
39500,0.194544
39600,0.189755
39700,0.182188
39800,0.193709
39900,0.197383
40000,0.187114
40100,0.197936
40200,0.195114
40300,0.181930
40400,0.193350
40500,0.184415
40600,0.185858
40700,0.185057
40800,0.213499
40900,0.184500
41000,0.180541
41100,0.193257
41200,0.177855
41300,0.182993
41400,0.184083
41500,0.172546
41600,0.177627
41700,0.174397
41800,0.174687
41900,0.185230
42000,0.181421
42100,0.186508
42200,0.176217
42300,0.189455
42400,0.180278
42500,0.179734
42600,0.182408
42700,0.181812
42800,0.179068
42900,0.177533
43000,0.178313
43100,0.196711
43200,0.178083
43300,0.193701
43400,0.181728
43500,0.195672
43600,0.184117
43700,0.221962
43800,0.185966
43900,0.176692
44000,0.212156
44100,0.177117
44200,0.193970
44300,0.207565
44400,0.172271
44500,0.193345
44600,0.174841
44700,0.194037
44800,0.190854
44900,0.187106
45000,0.180410
45100,0.190974
45200,0.180966
45300,0.193342
45400,0.203956
45500,0.178346
45600,0.164539
45700,0.181349
45800,0.163818
45900,0.183694
46000,0.177341
46100,0.178131
46200,0.179028
46300,0.187976
46400,0.176276
46500,0.194346
46600,0.184946
46700,0.180447
46800,0.189330
46900,0.182133
47000,0.177027
47100,0.171191
47200,0.169550
47300,0.171315
47400,0.199764
47500,0.177032
47600,0.181445
47700,0.202833
47800,0.157275
47900,0.193293
48000,0.157664
48100,0.193856
48200,0.181127
48300,0.172712
48400,0.176800
48500,0.169431
48600,0.177162
48700,0.176552
48800,0.172292
48900,0.178501
49000,0.167237
49100,0.190075
49200,0.175057
49300,0.178808
49400,0.171742
49500,0.200190
49600,0.180456
49700,0.185883
49800,0.183121
49900,0.196488
50000,0.187338
50100,0.187869
50200,0.166122
50300,0.191002
50400,0.187242
50500,0.170767
50600,0.176726
50700,0.161610
50800,0.200314
50900,0.160811
51000,0.188311
51100,0.162218
51200,0.182998
51300,0.191037
51400,0.176606
51500,0.180751
51600,0.198761
51700,0.185235
51800,0.185118
51900,0.176624
52000,0.184362
52100,0.163935
52200,0.188758
52300,0.177138
52400,0.182458
52500,0.198902
52600,0.177342
52700,0.202808
52800,0.172854
52900,0.183525
53000,0.195223
53100,0.167082
53200,0.170481
53300,0.172525
53400,0.177954
53500,0.169939
53600,0.184930
53700,0.170444
53800,0.183921
53900,0.186307
54000,0.177850
54100,0.178088
54200,0.188821
54300,0.179532
54400,0.161623
54500,0.175208
54600,0.174281
54700,0.188671
54800,0.185715
54900,0.172049
55000,0.186158
55100,0.179365
55200,0.179594
55300,0.184247
55400,0.181341
55500,0.181165
55600,0.190359
55700,0.192595
55800,0.178679
55900,0.183591
56000,0.169951
56100,0.187741
56200,0.195523
56300,0.171949
56400,0.183612
56500,0.172484
56600,0.174695
56700,0.172813
56800,0.159869
56900,0.176618
57000,0.178161
57100,0.182572
57200,0.176104
57300,0.181789
57400,0.177789
57500,0.161529
57600,0.177475
57700,0.172020
57800,0.188296
57900,0.184933
58000,0.178331
58100,0.176343
58200,0.175110
58300,0.175409
58400,0.194238
58500,0.186133
58600,0.185336
58700,0.181533
58800,0.182378
58900,0.185655
59000,0.181131
59100,0.194429
59200,0.186144
59300,0.178180
59400,0.166692
59500,0.184094
59600,0.194541
59700,0.160392
59800,0.167433
59900,0.175693
60000,0.185617
60100,0.189137
60200,0.196909
60300,0.165265
60400,0.181445
60500,0.167849
60600,0.157524
60700,0.172973
60800,0.184473
60900,0.156282
61000,0.178214
61100,0.160537
61200,0.172801
61300,0.187652
61400,0.187187
61500,0.157035
61600,0.194402
61700,0.176359
61800,0.185244
61900,0.170733
62000,0.162742
62100,0.177129
62200,0.175197
62300,0.175887
62400,0.168974
62500,0.169842
62600,0.175079
62700,0.183669
62800,0.169297
62900,0.188301
63000,0.175072
63100,0.183731
63200,0.180658
63300,0.164290
63400,0.181653
63500,0.168261
63600,0.179389
63700,0.175675
63800,0.183470
63900,0.173239
64000,0.174387
64100,0.179362
64200,0.196057
64300,0.188815
64400,0.201916
64500,0.171649
64600,0.183673
64700,0.175802
64800,0.191874
64900,0.175587
65000,0.174723
65100,0.176981
65200,0.157051
65300,0.175286
65400,0.180120
65500,0.189303
65600,0.175517
65700,0.173300
65800,0.169460
65900,0.211507
66000,0.176200
66100,0.170889
66200,0.176409
66300,0.173437
66400,0.177087
66500,0.170743
66600,0.171104
66700,0.172606
66800,0.176960
66900,0.174851
67000,0.185046
67100,0.183228
67200,0.162403
67300,0.171932
67400,0.167360
67500,0.173415
67600,0.164730
67700,0.165347
67800,0.168937
67900,0.179894
68000,0.198471
68100,0.182265
68200,0.180589
68300,0.176782
68400,0.178819
68500,0.183483
68600,0.159674
68700,0.164758
68800,0.183006
68900,0.173643
69000,0.189010
69100,0.180531
69200,0.175698
69300,0.158950
69400,0.183780
69500,0.194452
69600,0.173636
69700,0.181132
69800,0.181227
69900,0.164937
70000,0.170742
70100,0.184930
70200,0.160914
70300,0.170125
70400,0.190180
70500,0.177521
70600,0.181346
70700,0.168260
70800,0.174918
70900,0.181172
71000,0.173823
71100,0.152732
71200,0.170575
71300,0.176773
71400,0.187052
71500,0.179054
71600,0.161627
71700,0.181847
71800,0.160392
71900,0.179448
72000,0.172696
72100,0.179831
72200,0.184413
72300,0.176391
72400,0.146768
72500,0.173069
72600,0.157973
72700,0.197067
72800,0.188091
72900,0.155933
73000,0.165611
73100,0.173177
73200,0.173358
73300,0.163563
73400,0.171795
73500,0.161972
73600,0.179571
73700,0.191269
73800,0.180660
73900,0.182436
74000,0.157908
74100,0.152319
74200,0.174242
74300,0.178093
74400,0.168799
74500,0.196479
74600,0.180336
74700,0.180633
74800,0.182274
74900,0.168322
75000,0.183339
75100,0.195109
75200,0.188599
75300,0.166845
75400,0.165907
75500,0.151180
75600,0.182641
75700,0.177092
75800,0.164302
75900,0.179947
76000,0.169914
76100,0.163879
76200,0.163075
76300,0.176371
76400,0.192256
76500,0.167923
76600,0.174356
76700,0.182258
76800,0.191138
76900,0.184018
77000,0.172650
77100,0.177096
77200,0.169927
77300,0.189743
77400,0.155101
77500,0.185102
77600,0.178174
77700,0.179366
77800,0.171308
77900,0.183964
78000,0.170796
78100,0.187395
78200,0.180606
78300,0.164363
78400,0.178851
78500,0.168039
78600,0.168284
78700,0.169762
78800,0.189042
78900,0.181043
79000,0.183151
79100,0.166843
79200,0.171951
79300,0.166382
79400,0.179222
79500,0.179843
79600,0.169433
79700,0.188156
79800,0.166145
79900,0.173129
80000,0.159687
80100,0.166945
80200,0.180506
80300,0.171959
80400,0.167697
80500,0.185330
80600,0.173197
80700,0.188557
80800,0.164520
80900,0.159014
81000,0.158538
81100,0.194238
81200,0.180175
81300,0.176890
81400,0.173727
81500,0.166107
81600,0.160265
81700,0.171910
81800,0.191328
81900,0.165840
82000,0.184854
82100,0.164808
82200,0.167903
82300,0.165841
82400,0.167868
82500,0.189581
82600,0.194146
82700,0.187452
82800,0.183296
82900,0.159041
83000,0.172955
83100,0.181957
83200,0.161386
83300,0.169224
83400,0.177660
83500,0.167067
83600,0.179881
83700,0.165804
83800,0.180491
83900,0.174526
84000,0.190177
84100,0.191011
84200,0.176221
84300,0.183412
84400,0.177580
84500,0.163816
84600,0.177917
84700,0.182928
84800,0.174828
84900,0.190723
85000,0.184718
85100,0.169750
85200,0.186991
85300,0.177557
85400,0.173029
85500,0.182982
85600,0.158306
85700,0.173991
85800,0.171608
85900,0.182009
86000,0.174105
86100,0.167805
86200,0.194355
86300,0.172268
86400,0.185442
86500,0.177399
86600,0.167531
86700,0.171775
86800,0.173792
86900,0.176898
87000,0.174701
87100,0.169136
87200,0.164243
87300,0.160232
87400,0.188529
87500,0.173503
87600,0.178703
87700,0.162001
87800,0.179349
87900,0.160575
88000,0.175613
88100,0.171601
88200,0.190594
88300,0.170883
88400,0.168926
88500,0.170399
88600,0.166509
88700,0.153359
88800,0.174605
88900,0.156518
89000,0.180248
89100,0.172754
89200,0.177957
89300,0.181733
89400,0.179345
89500,0.184689
89600,0.174235
89700,0.193986
89800,0.150963
89900,0.176096
90000,0.176880
90100,0.159686
90200,0.183419
90300,0.170368
90400,0.176567
90500,0.180327
90600,0.172081
90700,0.170817
90800,0.181779
90900,0.165626
91000,0.175669
91100,0.176410
91200,0.158557
91300,0.162173
91400,0.181981
91500,0.185738
91600,0.181569
91700,0.168698
91800,0.188676
91900,0.189034
92000,0.179816
92100,0.183043
92200,0.171190
92300,0.192456
92400,0.153661
92500,0.193179
92600,0.182093
92700,0.166836
92800,0.166904
92900,0.177929
93000,0.159020
93100,0.172675
93200,0.161207
93300,0.166184
93400,0.156362
93500,0.174401
93600,0.171731
93700,0.165355
93800,0.172201
93900,0.169608
94000,0.162598
94100,0.158207
94200,0.186635
94300,0.166331
94400,0.178956
94500,0.180581
94600,0.165880
94700,0.179788
94800,0.169096
94900,0.184805
95000,0.185466
95100,0.163511
95200,0.165034
95300,0.174962
95400,0.168284
95500,0.161694
95600,0.151268
95700,0.172526
95800,0.175779
95900,0.183257
96000,0.167121
96100,0.158728
96200,0.175045
96300,0.173487
96400,0.170149
96500,0.191887
96600,0.159359
96700,0.172541
96800,0.184375
96900,0.175264
97000,0.169850
97100,0.182851
97200,0.165374
97300,0.178576
97400,0.185436
97500,0.191619
97600,0.165246
97700,0.171094
97800,0.175301
97900,0.175090
98000,0.168368
98100,0.176151
98200,0.182076
98300,0.171207
98400,0.184047
98500,0.189431
98600,0.171417
98700,0.185317
98800,0.162047
98900,0.178988
99000,0.164524
99100,0.176285
99200,0.173088
99300,0.175744
99400,0.191585
99500,0.170787
99600,0.172104
99700,0.176413
99800,0.169566
99900,0.169756
100000,0.160795
