step,loss
23700,0.196232
23800,0.187347
23900,0.196596
24000,0.191640
24100,0.192632
24200,0.183076
24300,0.194452
24400,0.200247
24500,0.179016
24600,0.197839
24700,0.201416
24800,0.196387
24900,0.188580
25000,0.188918
25100,0.184472
25200,0.175154
25300,0.207567
25400,0.196141
25500,0.173862
25600,0.187622
25700,0.179605
25800,0.186801
25900,0.197453
26000,0.206780
26100,0.180426
26200,0.168852
26300,0.202584
26400,0.209136
26500,0.184240
26600,0.183633
26700,0.180708
26800,0.180057
26900,0.205431
27000,0.186064
27100,0.179229
27200,0.186424
27300,0.170274
27400,0.185999
27500,0.183549
27600,0.194206
27700,0.197531
27800,0.177907
27900,0.194623
28000,0.193628
28100,0.171665
28200,0.198739
28300,0.188685
28400,0.173068
28500,0.197124
28600,0.161996
28700,0.197995
28800,0.195293
28900,0.193261
29000,0.188643
29100,0.189603
29200,0.179213
29300,0.173221
29400,0.179480
29500,0.182678
29600,0.191928
29700,0.181485
29800,0.202399
29900,0.186499
30000,0.191010
30100,0.193329
30200,0.188409
30300,0.194733
30400,0.177600
30500,0.177163
30600,0.199133
30700,0.183935
30800,0.188521
30900,0.188792
31000,0.180918
31100,0.155910
31200,0.185012
31300,0.182079
31400,0.186161
31500,0.177337
31600,0.199306
31700,0.194663
31800,0.177411
31900,0.194045
32000,0.171875
32100,0.172756
32200,0.184649
32300,0.180118
32400,0.177576
32500,0.198843
32600,0.183596
32700,0.186048
32800,0.192133
32900,0.172166
33000,0.200872
33100,0.177550
33200,0.190957
33300,0.188349
33400,0.183617
33500,0.198279
33600,0.190890
33700,0.189419
33800,0.189289
33900,0.188900
34000,0.175708
34100,0.185216
34200,0.155234
34300,0.177442
34400,0.181076
34500,0.191444
34600,0.194459
34700,0.179393
34800,0.172336
34900,0.195750
35000,0.173672
35100,0.187354
35200,0.169790
35300,0.178827
35400,0.179030
35500,0.175046
35600,0.185613
35700,0.172520
35800,0.183670
35900,0.183444
36000,0.176668
36100,0.197892
36200,0.172906
36300,0.177807
36400,0.185042
36500,0.188630
36600,0.172384
36700,0.198470
36800,0.190770
36900,0.178343
37000,0.180309
37100,0.186061
37200,0.187774
37300,0.174152
37400,0.183663
37500,0.182319
37600,0.196567
37700,0.174123
37800,0.185113
37900,0.176746
38000,0.188035
38100,0.208171
38200,0.178832
38300,0.170766
38400,0.196490
38500,0.180678
38600,0.174594
38700,0.183029
38800,0.166971
38900,0.175353
39000,0.176712
39100,0.179410
39200,0.194263
39300,0.196880
39400,0.163013
39500,0.190394
39600,0.186273
39700,0.176343
39800,0.187957
39900,0.192600
40000,0.180026
40100,0.194779
40200,0.190405
40300,0.177316
40400,0.188135
40500,0.176858
40600,0.180894
40700,0.180183
40800,0.207009
40900,0.178983
41000,0.176627
41100,0.187877
41200,0.173686
41300,0.180295
41400,0.179131
41500,0.165909
41600,0.172158
41700,0.170189
41800,0.169753
41900,0.181663
42000,0.174227
42100,0.180989
42200,0.170792
42300,0.186413
42400,0.175366
42500,0.175126
42600,0.179493
42700,0.177099
42800,0.175901
42900,0.172903
43000,0.176740
43100,0.191313
43200,0.176062
43300,0.189359
43400,0.174667
43500,0.191570
43600,0.179900
43700,0.217445
43800,0.183583
43900,0.168222
44000,0.208243
44100,0.171717
44200,0.189300
44300,0.202494
44400,0.168070
44500,0.191575
44600,0.171219
44700,0.190582
44800,0.185684
44900,0.181531
45000,0.176520
45100,0.184166
45200,0.173903
45300,0.192317
45400,0.199210
45500,0.170766
45600,0.160641
45700,0.176516
45800,0.161775
45900,0.178487
46000,0.171434
46100,0.174374
46200,0.176375
46300,0.183281
46400,0.175196
46500,0.190420
46600,0.178604
46700,0.175214
46800,0.184663
46900,0.178584
47000,0.170499
47100,0.166006
47200,0.163881
47300,0.168523
47400,0.195783
47500,0.169880
47600,0.175760
47700,0.197124
47800,0.154338
47900,0.192072
48000,0.152747
48100,0.188078
48200,0.179389
48300,0.167895
48400,0.169256
48500,0.164694
48600,0.172381
48700,0.168113
48800,0.169442
48900,0.175197
49000,0.162582
49100,0.184868
49200,0.171558
49300,0.173035
49400,0.167801
49500,0.197621
49600,0.177401
49700,0.183539
49800,0.181226
49900,0.194248
50000,0.182846
50100,0.186039
50200,0.161537
50300,0.185821
50400,0.182793
50500,0.169402
50600,0.172718
50700,0.159443
50800,0.195743
50900,0.156905
51000,0.185242
51100,0.156364
51200,0.177399
51300,0.186238
51400,0.174110
51500,0.175459
51600,0.194129
51700,0.180969
51800,0.181585
51900,0.171907
52000,0.182599
52100,0.159809
52200,0.184395
52300,0.172774
52400,0.174333
52500,0.194513
52600,0.172311
52700,0.199231
52800,0.166497
52900,0.179805
53000,0.190945
53100,0.163834
53200,0.166525
53300,0.169164
53400,0.175491
53500,0.166291
53600,0.182011
53700,0.165883
53800,0.180454
53900,0.182568
54000,0.174490
54100,0.172847
54200,0.188003
54300,0.174587
54400,0.155349
54500,0.170810
54600,0.171439
54700,0.183274
54800,0.182785
54900,0.169279
55000,0.181011
55100,0.174096
55200,0.174055
55300,0.178885
55400,0.177538
55500,0.176243
55600,0.186611
55700,0.186017
55800,0.172418
55900,0.177317
56000,0.164622
56100,0.181011
56200,0.191638
56300,0.169729
56400,0.179354
56500,0.168339
56600,0.171647
56700,0.170156
56800,0.156482
56900,0.172254
57000,0.175528
57100,0.179208
57200,0.172035
57300,0.177217
57400,0.172536
57500,0.157312
57600,0.174091
57700,0.168455
57800,0.183557
57900,0.180162
58000,0.173716
58100,0.171081
58200,0.168837
58300,0.173388
58400,0.190521
58500,0.180785
58600,0.182239
58700,0.176155
58800,0.176505
58900,0.181747
59000,0.175839
59100,0.190988
59200,0.181789
59300,0.174011
59400,0.163639
59500,0.176868
59600,0.192421
59700,0.155273
59800,0.163858
59900,0.172280
60000,0.180315
60100,0.183903
60200,0.192795
60300,0.161658
60400,0.176081
60500,0.162886
60600,0.152005
60700,0.169857
60800,0.180481
60900,0.151149
61000,0.174435
61100,0.153949
61200,0.166760
61300,0.184159
61400,0.180424
61500,0.154500
61600,0.189350
61700,0.171144
61800,0.183489
61900,0.168539
62000,0.161006
62100,0.174017
62200,0.170550
62300,0.172255
62400,0.162671
62500,0.166734
62600,0.171422
62700,0.180578
62800,0.166416
62900,0.184800
63000,0.171088
63100,0.181903
63200,0.177217
63300,0.160382
63400,0.179711
63500,0.163835
63600,0.174935
63700,0.172471
63800,0.176401
63900,0.168527
64000,0.171377
64100,0.172236
64200,0.194126
64300,0.183996
64400,0.199197
64500,0.167530
64600,0.178583
64700,0.170481
64800,0.188024
64900,0.173167
65000,0.170588
65100,0.175352
65200,0.154997
65300,0.171859
65400,0.178889
65500,0.187119
65600,0.173443
65700,0.168385
65800,0.164308
65900,0.207826
66000,0.173207
66100,0.166015
66200,0.174233
66300,0.170908
66400,0.170852
66500,0.166591
66600,0.166862
66700,0.169708
66800,0.172158
66900,0.174137
67000,0.182510
67100,0.181611
67200,0.159571
67300,0.169642
67400,0.163054
67500,0.168924
67600,0.161862
67700,0.162563
67800,0.166432
67900,0.178007
68000,0.195495
68100,0.179163
68200,0.174690
68300,0.171454
68400,0.174201
68500,0.178645
68600,0.156233
68700,0.161809
68800,0.180106
68900,0.170269
69000,0.186314
69100,0.181034
69200,0.171388
69300,0.153351
69400,0.179896
69500,0.189437
69600,0.169764
69700,0.177024
69800,0.179634
69900,0.159847
70000,0.167689
70100,0.181584
70200,0.155918
70300,0.165988
70400,0.187185
70500,0.175844
70600,0.179275
70700,0.167287
70800,0.173445
70900,0.179319
71000,0.169973
71100,0.148742
71200,0.166617
71300,0.172401
71400,0.182717
71500,0.175571
71600,0.158465
71700,0.178676
71800,0.157889
71900,0.176699
72000,0.168633
72100,0.175841
72200,0.180552
72300,0.172238
72400,0.142484
72500,0.168644
72600,0.155234
72700,0.192976
72800,0.185194
72900,0.152386
73000,0.160635
73100,0.169846
73200,0.170703
73300,0.158824
73400,0.167921
73500,0.158010
73600,0.177844
73700,0.187270
73800,0.175159
73900,0.179357
74000,0.154339
74100,0.148078
74200,0.172501
74300,0.174279
74400,0.167465
74500,0.194859
74600,0.176710
74700,0.178730
74800,0.177918
74900,0.165532
75000,0.179383
75100,0.190311
75200,0.183123
75300,0.164738
75400,0.160518
75500,0.147308
75600,0.180900
75700,0.173277
75800,0.159649
75900,0.175197
76000,0.166140
76100,0.158778
76200,0.160096
76300,0.170052
76400,0.187237
76500,0.165788
76600,0.172944
76700,0.177867
76800,0.187800
76900,0.183442
77000,0.171223
77100,0.173175
77200,0.167291
77300,0.187159
77400,0.153652
77500,0.182062
77600,0.174030
77700,0.176645
77800,0.168703
77900,0.180807
78000,0.167836
78100,0.183094
78200,0.176823
78300,0.159468
78400,0.174294
78500,0.163105
78600,0.164831
78700,0.169516
78800,0.187061
78900,0.178386
79000,0.178228
79100,0.162295
79200,0.168590
79300,0.162718
79400,0.175293
79500,0.177802
79600,0.164538
79700,0.188081
79800,0.164154
79900,0.171075
80000,0.157120
80100,0.160490
80200,0.178775
80300,0.170431
80400,0.164957
80500,0.181020
80600,0.170988
80700,0.185581
80800,0.161616
80900,0.156118
81000,0.156503
81100,0.192332
81200,0.177851
81300,0.172810
81400,0.170769
81500,0.164192
81600,0.155138
81700,0.168852
81800,0.188166
81900,0.165661
82000,0.182878
82100,0.162266
82200,0.161712
82300,0.160219
82400,0.165552
82500,0.186582
82600,0.192189
82700,0.185072
82800,0.179941
82900,0.156094
83000,0.170503
83100,0.181404
83200,0.158587
83300,0.162626
83400,0.177327
83500,0.165671
83600,0.178545
83700,0.161963
83800,0.178226
83900,0.172549
84000,0.186681
84100,0.187390
84200,0.171965
84300,0.182055
84400,0.173746
84500,0.159881
84600,0.175576
84700,0.179888
84800,0.172984
84900,0.188546
85000,0.179981
85100,0.167865
85200,0.184117
85300,0.173223
85400,0.169714
85500,0.179523
85600,0.155339
85700,0.169088
85800,0.169351
85900,0.175973
86000,0.168941
86100,0.163264
86200,0.191330
86300,0.169328
86400,0.184722
86500,0.176226
86600,0.163374
86700,0.169593
86800,0.171803
86900,0.175233
87000,0.173789
87100,0.166007
87200,0.162368
87300,0.157468
87400,0.186870
87500,0.172475
87600,0.176764
87700,0.158606
87800,0.177100
87900,0.157092
88000,0.171468
88100,0.169902
88200,0.188100
88300,0.166300
88400,0.166984
88500,0.165488
88600,0.163361
88700,0.148377
88800,0.175223
88900,0.152881
89000,0.180181
89100,0.168331
89200,0.172256
89300,0.177524
89400,0.179356
89500,0.182827
89600,0.171644
89700,0.191625
89800,0.146611
89900,0.172553
90000,0.175397
90100,0.158093
90200,0.179697
90300,0.169206
90400,0.173769
90500,0.177285
90600,0.169986
90700,0.165768
90800,0.177366
90900,0.163319
91000,0.171057
91100,0.174928
91200,0.154345
91300,0.158405
91400,0.180481
91500,0.181892
91600,0.180745
91700,0.165494
91800,0.184987
91900,0.186243
92000,0.179565
92100,0.180941
92200,0.168236
92300,0.191193
92400,0.149868
92500,0.190251
92600,0.179945
92700,0.162709
92800,0.163303
92900,0.176241
93000,0.155041
93100,0.170514
93200,0.156868
93300,0.161555
93400,0.153961
93500,0.173086
93600,0.167113
93700,0.163810
93800,0.168517
93900,0.166288
94000,0.159031
94100,0.154087
94200,0.184750
94300,0.163431
94400,0.175500
94500,0.177379
94600,0.162304
94700,0.177125
94800,0.167539
94900,0.181396
95000,0.183945
95100,0.160954
95200,0.163368
95300,0.170897
95400,0.166777
95500,0.159119
95600,0.147632
95700,0.170953
95800,0.173584
95900,0.179319
96000,0.165784
96100,0.157657
96200,0.170192
96300,0.169510
96400,0.167859
96500,0.188097
96600,0.157438
96700,0.170342
96800,0.180677
96900,0.173663
97000,0.166862
97100,0.179319
97200,0.162330
97300,0.175268
97400,0.182908
97500,0.188677
97600,0.160310
97700,0.170011
97800,0.172774
97900,0.170492
98000,0.167337
98100,0.174385
98200,0.178306
98300,0.170705
98400,0.182718
98500,0.187061
98600,0.168740
98700,0.183439
98800,0.156694
98900,0.175752
99000,0.160304
99100,0.174048
99200,0.171009
99300,0.173651
99400,0.187809
99500,0.168676
99600,0.170391
99700,0.173363
99800,0.167778
99900,0.166069
100000,0.158822
